time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
0.012,0.2355,0.5438,0.7504,-0.0649,0.2575,-0.6967,0.2344,-0.1736,0.0458,850.1921,-10.26,-18.78,-29.04,28.016,-34.658,-17.423,49.17440244,-121.6779525,0
0.037,0.2795,0.4837,0.8228,-0.0649,0.2575,-0.6967,0.2344,-0.1736,0.0458,850.1921,-10.26,-18.78,-29.04,165.342,-29.101,-18.762,49.17440244,-121.6779525,0
0.038,0.2795,0.4837,0.8228,-0.0649,0.2575,-0.6967,0.2344,-0.1736,0.0458,850.1921,-10.32,-18.84,-28.98,163.305,-29.101,-18.762,49.17440244,-121.6779525,0
0.039,0.2795,0.4837,0.8228,-0.0649,0.2575,-0.6967,-0.2748,-0.1949,0.1236,850.1921,-10.32,-18.84,-28.98,163.305,-29.101,-18.762,49.17440244,-121.6779525,0
0.054,0.2795,0.4837,0.8228,0.2646,-0.1922,-0.0438,-0.2748,-0.1949,0.1236,850.1921,-10.32,-18.84,-28.98,163.305,-29.101,-18.762,49.17440244,-121.6779525,0
0.099,0.2878,0.4807,0.8887,0.2646,-0.1922,-0.0438,-0.2748,-0.1949,0.1236,850.1921,-10.32,-18.84,-28.98,161.638,-27.231,-17.943,49.17440244,-121.6779525,0
0.101,0.2878,0.4807,0.8887,0.2646,-0.1922,-0.0438,-0.2748,-0.1949,0.1236,850.1921,-10.5,-18.9,-28.92,158.461,-27.231,-17.943,49.17440244,-121.6779525,0
0.103,0.2878,0.4807,0.8887,0.2646,-0.1922,-0.0438,0.3313,-0.3143,-0.0341,850.1921,-10.5,-18.9,-28.92,158.461,-27.231,-17.943,49.17440244,-121.6779525,0
0.116,0.2878,0.4807,0.8887,0.1415,-0.2587,0.6911,0.3313,-0.3143,-0.0341,850.1921,-10.5,-18.9,-28.92,158.461,-27.231,-17.943,49.17440244,-121.6779525,0
0.155,0.3362,0.5242,0.6278,0.1415,-0.2587,0.6911,0.3313,-0.3143,-0.0341,850.1921,-10.5,-18.9,-28.92,-57.209,-36.357,-28.167,49.17440244,-121.6779525,0
0.159,0.3362,0.5242,0.6278,0.1415,-0.2587,0.6911,0.3313,-0.3143,-0.0341,850.1921,-10.62,-18.84,-28.86,-55.926,-36.357,-28.167,49.17440244,-121.6779525,0
0.161,0.3362,0.5242,0.6278,0.1415,-0.2587,0.6911,0.4176,0.066,-0.0501,850.1921,-10.62,-18.84,-28.86,-55.926,-36.357,-28.167,49.17440244,-121.6779525,0
0.163,0.3362,0.5242,0.6278,0.1415,-0.2587,0.6911,0.4176,0.066,-0.0501,849.9285,-10.62,-18.84,-28.86,-55.926,-36.357,-28.167,49.17440244,-121.6779525,0
0.164,0.3362,0.5242,0.6278,0.1415,-0.2587,0.6911,0.4176,0.066,-0.0501,849.9285,-10.62,-18.84,-28.86,-55.926,-36.357,-28.167,49.17440244,-121.6779525,0
0.178,0.3362,0.5242,0.6278,0.6017,-0.143,-1.6602,0.4176,0.066,-0.0501,849.9285,-10.62,-18.84,-28.86,-55.926,-36.357,-28.167,49.17440244,-121.6779525,0
0.214,0.2941,0.4964,0.7739,0.6017,-0.143,-1.6602,0.4176,0.066,-0.0501,849.9285,-10.62,-18.84,-28.86,-136.713,-30.944,-20.811,49.17440244,-121.6779525,0
0.215,0.2941,0.4964,0.7739,0.6017,-0.143,-1.6602,0.4176,0.066,-0.0501,849.9285,-10.8,-18.9,-28.8,-160.851,-30.944,-20.811,49.17440244,-121.6779525,0
0.217,0.2941,0.4964,0.7739,0.6017,-0.143,-1.6602,-0.2876,0.2429,0.0415,849.9285,-10.8,-18.9,-28.8,-160.851,-30.944,-20.811,49.17440244,-121.6779525,0
0.234,0.2941,0.4964,0.7739,0.2325,-0.2708,-0.3389,-0.2876,0.2429,0.0415,849.9285,-10.8,-18.9,-28.8,-160.851,-30.944,-20.811,49.17440244,-121.6779525,0
0.275,0.2565,0.4734,0.7719,0.2325,-0.2708,-0.3389,-0.2876,0.2429,0.0415,849.9285,-10.8,-18.9,-28.8,126.866,-30.198,-18.382,49.17440244,-121.6779525,0
0.281,0.2565,0.4734,0.7719,0.2325,-0.2708,-0.3389,-0.2876,0.2429,0.0415,849.9285,-10.98,-18.9,-28.74,122.825,-30.198,-18.382,49.17440244,-121.6779525,0
0.283,0.2565,0.4734,0.7719,0.2325,-0.2708,-0.3389,-0.3217,0.5965,-0.0202,849.9285,-10.98,-18.9,-28.74,122.825,-30.198,-18.382,49.17440244,-121.6779525,0
0.299,0.2565,0.4734,0.7719,0.1294,-0.3483,-0.5348,-0.3217,0.5965,-0.0202,849.9285,-10.98,-18.9,-28.74,122.825,-30.198,-18.382,49.17440244,-121.6779525,0
0.334,0.1827,0.4382,0.8164,0.1294,-0.3483,-0.5348,-0.3217,0.5965,-0.0202,849.9285,-10.98,-18.9,-28.74,120.521,-27.646,-12.617,49.17437819,-121.6781696,0
0.337,0.1827,0.4382,0.8164,0.1294,-0.3483,-0.5348,-0.3217,0.5965,-0.0202,849.9285,-11.22,-18.9,-28.62,119.39,-27.646,-12.617,49.17437819,-121.6781696,0
0.338,0.1827,0.4382,0.8164,0.1294,-0.3483,-0.5348,-0.9811,0.9673,0.0671,849.9285,-11.22,-18.9,-28.62,119.39,-27.646,-12.617,49.17437819,-121.6781696,0
0.341,0.1827,0.4382,0.8164,0.1294,-0.3483,-0.5348,-0.9811,0.9673,0.0671,850.0012,-11.22,-18.9,-28.62,119.39,-27.646,-12.617,49.17437819,-121.6781696,0
0.342,0.1827,0.4382,0.8164,0.1294,-0.3483,-0.5348,-0.9811,0.9673,0.0671,850.0012,-11.22,-18.9,-28.62,119.39,-27.646,-12.617,49.17437819,-121.6781696,0
0.355,0.1827,0.4382,0.8164,-0.0126,-0.2903,-0.4784,-0.9811,0.9673,0.0671,850.0012,-11.22,-18.9,-28.62,119.39,-27.646,-12.617,49.17437819,-121.6781696,0
0.397,0.2086,0.3982,0.9816,-0.0126,-0.2903,-0.4784,-0.9811,0.9673,0.0671,850.0012,-11.22,-18.9,-28.62,141.791,-21.642,-12,49.17437819,-121.6781696,0
0.399,0.2086,0.3982,0.9816,-0.0126,-0.2903,-0.4784,-0.9811,0.9673,0.0671,850.0012,-11.4,-18.9,-28.56,140.796,-21.642,-12,49.17437819,-121.6781696,0
0.401,0.2086,0.3982,0.9816,-0.0126,-0.2903,-0.4784,-0.7883,0.3856,0.4687,850.0012,-11.4,-18.9,-28.56,140.796,-21.642,-12,49.17437819,-121.6781696,0
0.415,0.2086,0.3982,0.9816,0.3965,-0.1312,0.8337,-0.7883,0.3856,0.4687,850.0012,-11.4,-18.9,-28.56,140.796,-21.642,-12,49.17437819,-121.6781696,0
0.456,0.214,0.3527,0.8159,0.3965,-0.1312,0.8337,-0.7883,0.3856,0.4687,850.0012,-11.4,-18.9,-28.56,146.274,-22.692,-14.697,49.17437819,-121.6781696,0
0.459,0.214,0.3527,0.8159,0.3965,-0.1312,0.8337,-0.7883,0.3856,0.4687,850.0012,-11.52,-18.84,-28.56,145.15,-22.692,-14.697,49.17437819,-121.6781696,0
0.461,0.214,0.3527,0.8159,0.3965,-0.1312,0.8337,-0.1886,1.1633,0.9385,850.0012,-11.52,-18.84,-28.56,145.15,-22.692,-14.697,49.17437819,-121.6781696,0
0.474,0.214,0.3527,0.8159,0.741,-0.3768,-0.9278,-0.1886,1.1633,0.9385,850.0012,-11.52,-18.84,-28.56,145.15,-22.692,-14.697,49.17437819,-121.6781696,0
0.515,0.151,0.3434,0.8482,0.741,-0.3768,-0.9278,-0.1886,1.1633,0.9385,850.0012,-11.52,-18.84,-28.56,135.02,-21.734,-10.093,49.17437819,-121.6781696,0
0.517,0.151,0.3434,0.8482,0.741,-0.3768,-0.9278,-0.1886,1.1633,0.9385,850.0012,-11.64,-18.66,-28.62,133.634,-21.734,-10.093,49.17437819,-121.6781696,0
0.519,0.151,0.3434,0.8482,0.741,-0.3768,-0.9278,-0.7159,0.0703,1.1814,850.0012,-11.64,-18.66,-28.62,133.634,-21.734,-10.093,49.17437819,-121.6781696,0
0.522,0.151,0.3434,0.8482,0.741,-0.3768,-0.9278,-0.7159,0.0703,1.1814,849.9402,-11.64,-18.66,-28.62,133.634,-21.734,-10.093,49.17437819,-121.6781696,0
0.524,0.151,0.3434,0.8482,0.741,-0.3768,-0.9278,-0.7159,0.0703,1.1814,849.9402,-11.64,-18.66,-28.62,133.634,-21.734,-10.093,49.17437819,-121.6781696,0
0.541,0.151,0.3434,0.8482,0.1891,-0.0773,-0.7792,-0.7159,0.0703,1.1814,849.9402,-11.64,-18.66,-28.62,133.634,-21.734,-10.093,49.17437819,-121.6781696,0
0.574,0.2858,0.1797,0.9337,0.1891,-0.0773,-0.7792,-0.7159,0.0703,1.1814,849.9402,-11.64,-18.66,-28.62,167.847,-10.43,-17.022,49.17437819,-121.6781696,0
0.584,0.2858,0.1797,0.9337,0.1891,-0.0773,-0.7792,-0.7159,0.0703,1.1814,849.9402,-11.58,-18.24,-28.74,167.846,-10.43,-17.022,49.17437819,-121.6781696,0
0.587,0.2858,0.1797,0.9337,0.1891,-0.0773,-0.7792,-0.1427,-0.6701,1.3859,849.9402,-11.58,-18.24,-28.74,167.846,-10.43,-17.022,49.17437819,-121.6781696,0
0.597,0.2858,0.1797,0.9337,0.6354,-1.2314,0.0659,-0.1427,-0.6701,1.3859,849.9402,-11.58,-18.24,-28.74,167.846,-10.43,-17.022,49.17437819,-121.6781696,0
0.634,0.2169,0.2545,0.9249,0.6354,-1.2314,0.0659,-0.1427,-0.6701,1.3859,849.9402,-11.58,-18.24,-28.74,154.082,-14.998,-13.201,49.17437819,-121.6781696,0
0.635,0.2169,0.2545,0.9249,0.6354,-1.2314,0.0659,-0.1427,-0.6701,1.3859,849.9402,-11.52,-17.64,-28.92,153.056,-14.998,-13.201,49.17437819,-121.6781696,0
0.638,0.2169,0.2545,0.9249,0.6354,-1.2314,0.0659,-0.2812,0.9055,0.5529,849.9402,-11.52,-17.64,-28.92,153.056,-14.998,-13.201,49.17437819,-121.6781696,0
0.653,0.2169,0.2545,0.9249,0.2855,-0.407,-0.1213,-0.2812,0.9055,0.5529,849.9402,-11.52,-17.64,-28.92,153.056,-14.998,-13.201,49.17437819,-121.6781696,0
0.696,0.1119,0.2843,0.8633,0.2855,-0.407,-0.1213,-0.2812,0.9055,0.5529,849.9402,-11.52,-17.64,-28.92,133.853,-18.087,-7.385,49.17437819,-121.6781696,0
0.7,0.1119,0.2843,0.8633,0.2855,-0.407,-0.1213,-0.2812,0.9055,0.5529,849.9402,-11.34,-16.98,-29.16,131.829,-18.087,-7.385,49.17437819,-121.6781696,0
0.704,0.1119,0.2843,0.8633,0.2855,-0.407,-0.1213,-0.2301,1.0525,-0.0671,849.9402,-11.34,-16.98,-29.16,131.829,-18.087,-7.385,49.17437819,-121.6781696,0
0.708,0.1119,0.2843,0.8633,0.2855,-0.407,-0.1213,-0.2301,1.0525,-0.0671,850.002,-11.34,-16.98,-29.16,131.829,-18.087,-7.385,49.17437819,-121.6781696,0
0.714,0.1119,0.2843,0.8633,0.2855,-0.407,-0.1213,-0.2301,1.0525,-0.0671,850.002,-11.34,-16.98,-29.16,131.829,-18.087,-7.385,49.17437819,-121.6781696,0
0.718,0.1119,0.2843,0.8633,-0.1673,-0.0174,-0.8514,-0.2301,1.0525,-0.0671,850.002,-11.34,-16.98,-29.16,131.829,-18.087,-7.385,49.17437819,-121.6781696,0
0.754,0.0616,0.168,0.9527,-0.1673,-0.0174,-0.8514,-0.2301,1.0525,-0.0671,850.002,-11.34,-16.98,-29.16,140.758,-9.981,-3.697,49.17437819,-121.6781696,0
0.756,0.0616,0.168,0.9527,-0.1673,-0.0174,-0.8514,-0.2301,1.0525,-0.0671,850.002,-10.98,-16.08,-29.46,139.536,-9.981,-3.697,49.17437819,-121.6781696,0
0.758,0.0616,0.168,0.9527,-0.1673,-0.0174,-0.8514,-0.5209,1.4488,0.0501,850.002,-10.98,-16.08,-29.46,139.536,-9.981,-3.697,49.17437819,-121.6781696,0
0.776,0.0616,0.168,0.9527,-0.0719,-0.841,-0.125,-0.5209,1.4488,0.0501,850.002,-10.98,-16.08,-29.46,139.536,-9.981,-3.697,49.17437819,-121.6781696,0
0.817,0.0708,0.2091,1.0001,-0.0719,-0.841,-0.125,-0.5209,1.4488,0.0501,850.002,-10.98,-16.08,-29.46,137.215,-11.778,-4.052,49.17437819,-121.6781696,0
0.82,0.0708,0.2091,1.0001,-0.0719,-0.841,-0.125,-0.5209,1.4488,0.0501,850.002,-10.5,-15.06,-29.82,135.519,-11.778,-4.052,49.17437819,-121.6781696,0
0.823,0.0708,0.2091,1.0001,-0.0719,-0.841,-0.125,-0.784,0.9502,0.3931,850.002,-10.5,-15.06,-29.82,135.519,-11.778,-4.052,49.17437819,-121.6781696,0
0.835,0.0708,0.2091,1.0001,0.6069,0.0128,0.2087,-0.784,0.9502,0.3931,850.002,-10.5,-15.06,-29.82,135.519,-11.778,-4.052,49.17437819,-121.6781696,0
0.881,-0.1779,0.4074,1.1384,0.6069,0.0128,0.2087,-0.784,0.9502,0.3931,850.002,-10.5,-15.06,-29.82,108.173,-19.474,8.88,49.17437819,-121.6781696,0
0.887,-0.1779,0.4074,1.1384,0.6069,0.0128,0.2087,-0.784,0.9502,0.3931,850.002,-9.84,-13.92,-30.24,104.305,-19.474,8.88,49.17437819,-121.6781696,0
0.9,-0.1779,0.4074,1.1384,0.6069,0.0128,0.2087,0.0256,1.7651,0.3334,850.002,-9.84,-13.92,-30.24,104.305,-19.474,8.88,49.17437819,-121.6781696,0
0.905,-0.1779,0.4074,1.1384,0.6069,0.0128,0.2087,0.0256,1.7651,0.3334,850.022,-9.84,-13.92,-30.24,104.305,-19.474,8.88,49.17437819,-121.6781696,0
0.907,-0.1779,0.4074,1.1384,0.6069,0.0128,0.2087,0.0256,1.7651,0.3334,850.022,-9.84,-13.92,-30.24,104.305,-19.474,8.88,49.17437819,-121.6781696,0
0.908,-0.1779,0.4074,1.1384,-1.1343,2.1707,1.5398,0.0256,1.7651,0.3334,850.022,-9.84,-13.92,-30.24,104.305,-19.474,8.88,49.17437819,-121.6781696,0
0.934,-0.3845,0.1949,0.9537,-1.1343,2.1707,1.5398,0.0256,1.7651,0.3334,850.022,-9.84,-13.92,-30.24,114.096,-10.732,21.959,49.17437819,-121.6781696,0
0.936,-0.3845,0.1949,0.9537,-1.1343,2.1707,1.5398,0.0256,1.7651,0.3334,850.022,-8.88,-12.6,-30.78,111.259,-10.732,21.959,49.17437819,-121.6781696,0
0.938,-0.3845,0.1949,0.9537,-1.1343,2.1707,1.5398,0.2961,0.5284,0.3537,850.022,-8.88,-12.6,-30.78,111.259,-10.732,21.959,49.17437819,-121.6781696,0
0.955,-0.3845,0.1949,0.9537,-2.2648,-0.0623,-0.1415,0.2961,0.5284,0.3537,850.022,-8.88,-12.6,-30.78,111.259,-10.732,21.959,49.17437819,-121.6781696,0
0.997,-0.0269,0.149,0.7583,-2.2648,-0.0623,-0.1415,0.2961,0.5284,0.3537,850.022,-8.88,-12.6,-30.78,123.11,-11.108,2.03,49.17437819,-121.6781696,0
1,-0.0269,0.149,0.7583,-2.2648,-0.0623,-0.1415,0.2961,0.5284,0.3537,850.022,-7.62,-11.34,-31.44,120.425,-11.108,2.03,49.17437819,-121.6781696,0
1.005,-0.0269,0.149,0.7583,-2.2648,-0.0623,-0.1415,0.5422,0.0735,0.7563,850.022,-7.62,-11.34,-31.44,120.425,-11.108,2.03,49.17437819,-121.6781696,0
1.02,-0.0269,0.149,0.7583,1.2441,-0.9469,-1.9554,0.5422,0.0735,0.7563,850.022,-7.62,-11.34,-31.44,120.425,-11.108,2.03,49.17437819,-121.6781696,0
1.053,-0.1417,0.1856,1.0226,1.2441,-0.9469,-1.9554,0.5422,0.0735,0.7563,850.022,-7.62,-11.34,-31.44,116.192,-10.192,7.889,49.17437819,-121.6781696,0
1.055,-0.1417,0.1856,1.0226,1.2441,-0.9469,-1.9554,0.5422,0.0735,0.7563,850.022,-6.24,-10.08,-32.1,112.78,-10.192,7.889,49.17437819,-121.6781696,0
1.056,-0.1417,0.1856,1.0226,1.2441,-0.9469,-1.9554,0.3025,-0.7723,1.2623,850.022,-6.24,-10.08,-32.1,112.78,-10.192,7.889,49.17437819,-121.6781696,0
1.057,-0.1417,0.1856,1.0226,1.2441,-0.9469,-1.9554,0.3025,-0.7723,1.2623,850.177,-6.24,-10.08,-32.1,112.78,-10.192,7.889,49.17437819,-121.6781696,0
1.058,-0.1417,0.1856,1.0226,1.2441,-0.9469,-1.9554,0.3025,-0.7723,1.2623,850.177,-6.24,-10.08,-32.1,112.78,-10.192,7.889,49.17437819,-121.6781696,0
1.073,-0.1417,0.1856,1.0226,-0.251,-0.8214,0.6458,0.3025,-0.7723,1.2623,850.177,-6.24,-10.08,-32.1,112.78,-10.192,7.889,49.17437819,-121.6781696,0
1.112,-0.2121,0.1475,0.8623,-0.251,-0.8214,0.6458,0.3025,-0.7723,1.2623,850.177,-6.24,-10.08,-32.1,110.313,-9.431,13.815,49.17437819,-121.6781696,0
1.114,-0.2121,0.1475,0.8623,-0.251,-0.8214,0.6458,0.3025,-0.7723,1.2623,850.177,-4.8,-8.88,-32.82,106.599,-9.431,13.815,49.17437819,-121.6781696,0
1.115,-0.2121,0.1475,0.8623,-0.251,-0.8214,0.6458,0.147,-0.6019,1.0898,850.177,-4.8,-8.88,-32.82,106.599,-9.431,13.815,49.17437819,-121.6781696,0
1.133,-0.2121,0.1475,0.8623,-1.316,-1.3631,-0.914,0.147,-0.6019,1.0898,850.177,-4.8,-8.88,-32.82,106.599,-9.431,13.815,49.17437819,-121.6781696,0
1.175,0.0279,0.2096,0.8379,-1.316,-1.3631,-0.914,0.147,-0.6019,1.0898,850.177,-4.8,-8.88,-32.82,99.526,-14.034,-1.904,49.17437819,-121.6781696,0
1.176,0.0279,0.2096,0.8379,-1.316,-1.3631,-0.914,0.147,-0.6019,1.0898,850.177,-3.3,-7.62,-33.54,70.749,-14.034,-1.904,49.17437819,-121.6781696,0
1.178,0.0279,0.2096,0.8379,-1.316,-1.3631,-0.914,-0.0202,0.5401,1.257,850.177,-3.3,-7.62,-33.54,70.749,-14.034,-1.904,49.17437819,-121.6781696,0
1.194,0.0279,0.2096,0.8379,0.8778,-0.883,-1.1255,-0.0202,0.5401,1.257,850.177,-3.3,-7.62,-33.54,70.749,-14.034,-1.904,49.17437819,-121.6781696,0
1.234,-0.1026,0.2418,1.3739,0.8778,-0.883,-1.1255,-0.0202,0.5401,1.257,850.177,-3.3,-7.62,-33.54,106.966,-9.954,4.271,49.17437819,-121.6781696,0
1.235,-0.1026,0.2418,1.3739,0.8778,-0.883,-1.1255,-0.0202,0.5401,1.257,850.177,-1.86,-6.42,-34.32,95.582,-9.954,4.271,49.17437819,-121.6781696,0
1.237,-0.1026,0.2418,1.3739,0.8778,-0.883,-1.1255,0.2376,0.0767,2.1114,850.177,-1.86,-6.42,-34.32,95.582,-9.954,4.271,49.17437819,-121.6781696,0
1.238,-0.1026,0.2418,1.3739,0.8778,-0.883,-1.1255,0.2376,0.0767,2.1114,850.0422,-1.86,-6.42,-34.32,95.582,-9.954,4.271,49.17437819,-121.6781696,0
1.24,-0.1026,0.2418,1.3739,0.8778,-0.883,-1.1255,0.2376,0.0767,2.1114,850.0422,-1.86,-6.42,-34.32,95.582,-9.954,4.271,49.17437819,-121.6781696,0
1.256,-0.1026,0.2418,1.3739,-0.2531,-0.5558,4.1346,0.2376,0.0767,2.1114,850.0422,-1.86,-6.42,-34.32,95.582,-9.954,4.271,49.17437819,-121.6781696,0
1.291,0.0845,0.3669,0.4622,-0.2531,-0.5558,4.1346,0.2376,0.0767,2.1114,850.0422,-1.86,-6.42,-34.32,-15.262,-37.986,-10.365,49.17437819,-121.6781696,0
1.296,0.0845,0.3669,0.4622,-0.2531,-0.5558,4.1346,0.2376,0.0767,2.1114,850.0422,-0.36,-5.22,-35.04,-19.145,-37.986,-10.365,49.17437819,-121.6781696,0
1.298,0.0845,0.3669,0.4622,-0.2531,-0.5558,4.1346,-0.2759,-0.3249,1.1441,850.0422,-0.36,-5.22,-35.04,-19.145,-37.986,-10.365,49.17437819,-121.6781696,0
1.313,0.0845,0.3669,0.4622,1.4964,-0.0064,-4.5675,-0.2759,-0.3249,1.1441,850.0422,-0.36,-5.22,-35.04,-19.145,-37.986,-10.365,49.17437819,-121.6781696,0
1.351,0.2081,0.2394,0.9952,1.4964,-0.0064,-4.5675,-0.2759,-0.3249,1.1441,850.0422,-0.36,-5.22,-35.04,-67.717,-13.247,-11.813,49.17437819,-121.6781696,0
1.353,0.2081,0.2394,0.9952,1.4964,-0.0064,-4.5675,-0.2759,-0.3249,1.1441,850.0422,1.14,-4.02,-35.88,-64.25,-13.247,-11.813,49.17437819,-121.6781696,0
1.355,0.2081,0.2394,0.9952,1.4964,-0.0064,-4.5675,-0.1683,-0.7009,0.3824,850.0422,1.14,-4.02,-35.88,-64.25,-13.247,-11.813,49.17437819,-121.6781696,0
1.372,0.2081,0.2394,0.9952,2.2035,-0.6247,0.4088,-0.1683,-0.7009,0.3824,850.0422,1.14,-4.02,-35.88,-64.25,-13.247,-11.813,49.17437819,-121.6781696,0
1.414,0.1847,0.2648,1.1345,2.2035,-0.6247,0.4088,-0.1683,-0.7009,0.3824,850.0422,1.14,-4.02,-35.88,-59.922,-12.972,-9.247,49.17437819,-121.6781696,0
1.416,0.1847,0.2648,1.1345,2.2035,-0.6247,0.4088,-0.1683,-0.7009,0.3824,850.0422,2.64,-2.94,-36.6,-58.756,-12.972,-9.247,49.17437819,-121.6781696,0
1.417,0.1847,0.2648,1.1345,2.2035,-0.6247,0.4088,0.5039,-1.958,-0.3739,850.0422,2.64,-2.94,-36.6,-58.756,-12.972,-9.247,49.17437819,-121.6781696,0
1.419,0.1847,0.2648,1.1345,2.2035,-0.6247,0.4088,0.5039,-1.958,-0.3739,850.0256,2.64,-2.94,-36.6,-58.756,-12.972,-9.247,49.17437819,-121.6781696,0
1.422,0.1847,0.2648,1.1345,2.2035,-0.6247,0.4088,0.5039,-1.958,-0.3739,850.0256,2.64,-2.94,-36.6,-58.756,-12.972,-9.247,49.17437819,-121.6781696,0
1.432,0.1847,0.2648,1.1345,0.9042,-0.536,1.8688,0.5039,-1.958,-0.3739,850.0256,2.64,-2.94,-36.6,-58.756,-12.972,-9.247,49.17437819,-121.6781696,0
1.475,-0.0132,0.1998,1.0505,0.9042,-0.536,1.8688,0.5039,-1.958,-0.3739,850.0256,2.64,-2.94,-36.6,-28.865,-10.767,0.72,49.17437819,-121.6781696,0
1.477,-0.0132,0.1998,1.0505,0.9042,-0.536,1.8688,0.5039,-1.958,-0.3739,850.0256,4.02,-1.86,-37.32,-34.567,-10.767,0.72,49.17437819,-121.6781696,0
1.478,-0.0132,0.1998,1.0505,0.9042,-0.536,1.8688,0.2365,-0.4069,-0.8607,850.0256,4.02,-1.86,-37.32,-34.567,-10.767,0.72,49.17437819,-121.6781696,0
1.492,-0.0132,0.1998,1.0505,-1.2496,-1.3528,1.1318,0.2365,-0.4069,-0.8607,850.0256,4.02,-1.86,-37.32,-34.567,-10.767,0.72,49.17437819,-121.6781696,0
1.532,-0.0244,0.2648,0.9048,-1.2496,-1.3528,1.1318,0.2365,-0.4069,-0.8607,850.0256,4.02,-1.86,-37.32,-19.054,-16.304,1.547,49.17437819,-121.6781696,0
1.534,-0.0244,0.2648,0.9048,-1.2496,-1.3528,1.1318,0.2365,-0.4069,-0.8607,850.0256,5.16,-1.02,-37.8,-23.171,-16.304,1.547,49.17437819,-121.6781696,0
1.536,-0.0244,0.2648,0.9048,-1.2496,-1.3528,1.1318,-1.4914,-0.2759,-0.7073,850.0256,5.16,-1.02,-37.8,-23.171,-16.304,1.547,49.17437819,-121.6781696,0
1.551,-0.0244,0.2648,0.9048,-1.3676,-0.1838,-0.4694,-1.4914,-0.2759,-0.7073,850.0256,5.16,-1.02,-37.8,-23.171,-16.304,1.547,49.17437819,-121.6781696,0
1.595,0.0752,0.3361,0.8843,-1.3676,-0.1838,-0.4694,-1.4914,-0.2759,-0.7073,850.0256,5.16,-1.02,-37.8,-34.311,-20.742,-4.864,49.17437819,-121.6781696,0
1.596,0.0752,0.3361,0.8843,-1.3676,-0.1838,-0.4694,-1.4914,-0.2759,-0.7073,850.0256,6.24,-0.36,-38.34,-36.055,-20.742,-4.864,49.17437819,-121.6781696,0
1.598,0.0752,0.3361,0.8843,-1.3676,-0.1838,-0.4694,-0.4229,0.0863,-0.3878,850.0256,6.24,-0.36,-38.34,-36.055,-20.742,-4.864,49.17437819,-121.6781696,0
1.6,0.0752,0.3361,0.8843,-1.3676,-0.1838,-0.4694,-0.4229,0.0863,-0.3878,850.2153,6.24,-0.36,-38.34,-36.055,-20.742,-4.864,49.17437819,-121.6781696,0
1.602,0.0752,0.3361,0.8843,-1.3676,-0.1838,-0.4694,-0.4229,0.0863,-0.3878,850.2153,6.24,-0.36,-38.34,-36.055,-20.742,-4.864,49.17437819,-121.6781696,0
1.611,0.0752,0.3361,0.8843,-0.3307,0.848,-0.7701,-0.4229,0.0863,-0.3878,850.2153,6.24,-0.36,-38.34,-36.055,-20.742,-4.864,49.17437819,-121.6781696,0
1.651,-0.0474,0.1925,0.9381,-0.3307,0.848,-0.7701,-0.4229,0.0863,-0.3878,850.2153,6.24,-0.36,-38.34,-30.157,-11.579,2.892,49.17437819,-121.6781696,0
1.653,-0.0474,0.1925,0.9381,-0.3307,0.848,-0.7701,-0.4229,0.0863,-0.3878,850.2153,7.26,0.18,-38.82,-33.379,-11.579,2.892,49.17437819,-121.6781696,0
1.655,-0.0474,0.1925,0.9381,-0.3307,0.848,-0.7701,-1.4296,0.5838,0.1321,850.2153,7.26,0.18,-38.82,-33.379,-11.579,2.892,49.17437819,-121.6781696,0
1.671,-0.0474,0.1925,0.9381,-1.2162,0.0743,-0.4154,-1.4296,0.5838,0.1321,850.2153,7.26,0.18,-38.82,-33.379,-11.579,2.892,49.17437819,-121.6781696,0
1.711,-0.0259,0.0371,0.8281,-1.2162,0.0743,-0.4154,-1.4296,0.5838,0.1321,850.2153,7.26,0.18,-38.82,-72.336,-2.562,1.791,49.17437819,-121.6781696,0
1.716,-0.0259,0.0371,0.8281,-1.2162,0.0743,-0.4154,-1.4296,0.5838,0.1321,850.2153,8.1,0.54,-39.18,-71.484,-2.562,1.791,49.17437819,-121.6781696,0
1.718,-0.0259,0.0371,0.8281,-1.2162,0.0743,-0.4154,-1.4477,1.1686,0.7563,850.2153,8.1,0.54,-39.18,-71.484,-2.562,1.791,49.17437819,-121.6781696,0
1.735,-0.0259,0.0371,0.8281,-0.2781,-0.5664,-1.6467,-1.4477,1.1686,0.7563,850.2153,8.1,0.54,-39.18,-71.484,-2.562,1.791,49.17437819,-121.6781696,0
1.779,0.0713,-0.0523,1.1037,-0.2781,-0.5664,-1.6467,-1.4477,1.1686,0.7563,850.2153,8.1,0.54,-39.18,-96.901,2.71,-3.698,49.17437819,-121.6781696,0
1.782,0.0713,-0.0523,1.1037,-0.2781,-0.5664,-1.6467,-1.4477,1.1686,0.7563,850.2153,8.7,1.14,-39.48,-93.553,2.71,-3.698,49.17437819,-121.6781696,0
1.785,0.0713,-0.0523,1.1037,-0.2781,-0.5664,-1.6467,-1.7374,1.6032,0.2471,850.2153,8.7,1.14,-39.48,-93.553,2.71,-3.698,49.17437819,-121.6781696,0
1.789,0.0713,-0.0523,1.1037,-0.2781,-0.5664,-1.6467,-1.7374,1.6032,0.2471,850.218,8.7,1.14,-39.48,-93.553,2.71,-3.698,49.17437819,-121.6781696,0
