time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
0.014,0.1373,0.3053,0.8995,4.3918,-3.4744,1.687,-0.1321,-0.3281,0.277,856.5562,11.1,-37.38,-27.3,-151.14,-18.55,-8.679,49.17048294,-121.6930715,0
0.015,0.1373,0.3053,0.8995,4.3918,-3.4744,1.687,-0.1321,-0.3281,0.277,856.5562,11.1,-37.32,-27.36,-151.059,-18.55,-8.679,49.17048294,-121.6930715,0
0.016,0.1373,0.3053,0.8995,4.3918,-3.4744,1.687,0.0245,0.2386,-0.0543,856.5562,11.1,-37.32,-27.36,-151.059,-18.55,-8.679,49.17048294,-121.6930715,0
0.017,0.1373,0.3053,0.8995,2.5319,-3.4622,1.5276,0.0245,0.2386,-0.0543,856.5562,11.1,-37.32,-27.36,-151.059,-18.55,-8.679,49.17048294,-121.6930715,0
0.051,0.1373,0.3053,0.8995,2.5319,-3.4622,1.5276,0.0245,0.2386,-0.0543,856.7319,11.1,-37.32,-27.36,-151.059,-18.55,-8.679,49.17048294,-121.6930715,0
0.052,0.1373,0.3053,0.8995,2.5319,-3.4622,1.5276,0.0245,0.2386,-0.0543,856.7319,11.1,-37.32,-27.36,-151.059,-18.55,-8.679,49.17048294,-121.6930715,0
0.075,0.1373,0.2907,0.7617,2.5319,-3.4622,1.5276,0.0245,0.2386,-0.0543,856.7319,11.1,-37.32,-27.36,-148.908,-20.584,-10.218,49.17048294,-121.6930715,0
0.076,0.1373,0.2907,0.7617,2.5319,-3.4622,1.5276,0.0245,0.2386,-0.0543,856.7319,11.04,-37.2,-27.36,-148.89,-20.584,-10.218,49.17048294,-121.6930715,0
0.077,0.1373,0.2907,0.7617,2.5319,-3.4622,1.5276,0.1236,-0.1854,0.3462,856.7319,11.04,-37.2,-27.36,-148.89,-20.584,-10.218,49.17048294,-121.6930715,0
0.078,0.1373,0.2907,0.7617,2.5357,-3.4689,0.0588,0.1236,-0.1854,0.3462,856.7319,11.04,-37.2,-27.36,-148.89,-20.584,-10.218,49.17048294,-121.6930715,0
0.134,0.2521,0.3366,0.8286,2.5357,-3.4689,0.0588,0.1236,-0.1854,0.3462,856.7319,11.04,-37.2,-27.36,-144.896,-21.237,-16.923,49.17048294,-121.6930715,0
0.135,0.2521,0.3366,0.8286,2.5357,-3.4689,0.0588,0.1236,-0.1854,0.3462,856.7319,10.98,-37.14,-27.36,-144.916,-21.237,-16.923,49.17048294,-121.6930715,0
0.136,0.2521,0.3366,0.8286,2.5357,-3.4689,0.0588,-0.1406,-0.44,0.6296,856.7319,10.98,-37.14,-27.36,-144.916,-21.237,-16.923,49.17048294,-121.6930715,0
0.138,0.2521,0.3366,0.8286,3.0707,-2.9491,0.5855,-0.1406,-0.44,0.6296,856.7319,10.98,-37.14,-27.36,-144.916,-21.237,-16.923,49.17048294,-121.6930715,0
0.195,0.2218,0.2965,0.6957,3.0707,-2.9491,0.5855,-0.1406,-0.44,0.6296,856.7319,10.98,-37.14,-27.36,-144.022,-22.101,-17.685,49.17048294,-121.6930715,0
0.196,0.2218,0.2965,0.6957,3.0707,-2.9491,0.5855,-0.1406,-0.44,0.6296,856.7319,10.92,-37.08,-27.42,-143.99,-22.101,-17.685,49.17048294,-121.6930715,0
0.197,0.2218,0.2965,0.6957,3.0707,-2.9491,0.5855,-0.4485,0.6977,0.5678,856.7319,10.92,-37.08,-27.42,-143.99,-22.101,-17.685,49.17048294,-121.6930715,0
0.198,0.2218,0.2965,0.6957,2.2102,-3.1454,-0.8988,-0.4485,0.6977,0.5678,856.7319,10.92,-37.08,-27.42,-143.99,-22.101,-17.685,49.17048294,-121.6930715,0
0.231,0.2218,0.2965,0.6957,2.2102,-3.1454,-0.8988,-0.4485,0.6977,0.5678,856.5696,10.92,-37.08,-27.42,-143.99,-22.101,-17.685,49.17048294,-121.6930715,0
0.232,0.2218,0.2965,0.6957,2.2102,-3.1454,-0.8988,-0.4485,0.6977,0.5678,856.5696,10.92,-37.08,-27.42,-143.99,-22.101,-17.685,49.17048294,-121.6930715,0
0.253,0.2453,0.1631,1.1492,2.2102,-3.1454,-0.8988,-0.4485,0.6977,0.5678,856.5696,10.92,-37.08,-27.42,-153.812,-7.904,-12.049,49.17048294,-121.6930715,0
0.255,0.2453,0.1631,1.1492,2.2102,-3.1454,-0.8988,-0.4485,0.6977,0.5678,856.5696,10.8,-37.02,-27.42,-153.932,-7.904,-12.049,49.17048294,-121.6930715,0
0.256,0.2453,0.1631,1.1492,2.2102,-3.1454,-0.8988,-1.2155,0.6807,1.8813,856.5696,10.8,-37.02,-27.42,-153.932,-7.904,-12.049,49.17048294,-121.6930715,0
0.257,0.2453,0.1631,1.1492,2.2662,-3.8993,3.1424,-1.2155,0.6807,1.8813,856.5696,10.8,-37.02,-27.42,-153.932,-7.904,-12.049,49.17048294,-121.6930715,0
0.315,0.2218,0.2242,0.8829,2.2662,-3.8993,3.1424,-1.2155,0.6807,1.8813,856.5696,10.8,-37.02,-27.42,-150.412,-13.837,-14.104,49.17048294,-121.6930715,0
0.316,0.2218,0.2242,0.8829,2.2662,-3.8993,3.1424,-1.2155,0.6807,1.8813,856.5696,10.68,-36.84,-27.48,-150.398,-13.837,-14.104,49.17048294,-121.6930715,0
0.317,0.2218,0.2242,0.8829,2.2662,-3.8993,3.1424,-0.082,-0.0692,0.9918,856.5696,10.68,-36.84,-27.48,-150.398,-13.837,-14.104,49.17048294,-121.6930715,0
0.318,0.2218,0.2242,0.8829,1.9517,-2.7475,0.1862,-0.082,-0.0692,0.9918,856.5696,10.68,-36.84,-27.48,-150.398,-13.837,-14.104,49.17048294,-121.6930715,0
0.374,0.3792,0.1763,0.9078,1.9517,-2.7475,0.1862,-0.082,-0.0692,0.9918,856.5696,10.68,-36.84,-27.48,-147.837,-10.161,-22.669,49.17047704,-121.6930812,0
0.375,0.3792,0.1763,0.9078,1.9517,-2.7475,0.1862,-0.082,-0.0692,0.9918,856.5696,10.44,-36.66,-27.6,-147.89,-10.161,-22.669,49.17047704,-121.6930812,0
0.376,0.3792,0.1763,0.9078,1.9517,-2.7475,0.1862,-0.8224,-0.7702,0.327,856.5696,10.44,-36.66,-27.6,-147.89,-10.161,-22.669,49.17047704,-121.6930812,0
0.377,0.3792,0.1763,0.9078,2.946,-2.9764,0.3262,-0.8224,-0.7702,0.327,856.5696,10.44,-36.66,-27.6,-147.89,-10.161,-22.669,49.17047704,-121.6930812,0
0.41,0.3792,0.1763,0.9078,2.946,-2.9764,0.3262,-0.8224,-0.7702,0.327,856.5337,10.44,-36.66,-27.6,-147.89,-10.161,-22.669,49.17047704,-121.6930812,0
0.411,0.3792,0.1763,0.9078,2.946,-2.9764,0.3262,-0.8224,-0.7702,0.327,856.5337,10.44,-36.66,-27.6,-147.89,-10.161,-22.669,49.17047704,-121.6930812,0
0.433,0.3753,0.1045,1.1037,2.946,-2.9764,0.3262,-0.8224,-0.7702,0.327,856.5337,10.44,-36.66,-27.6,-151.439,-5.122,-18.778,49.17047704,-121.6930812,0
0.434,0.3753,0.1045,1.1037,2.946,-2.9764,0.3262,-0.8224,-0.7702,0.327,856.5337,10.02,-36.12,-27.84,-151.452,-5.122,-18.778,49.17047704,-121.6930812,0
0.435,0.3753,0.1045,1.1037,2.946,-2.9764,0.3262,-1.2112,1.1079,0.9012,856.5337,10.02,-36.12,-27.84,-151.452,-5.122,-18.778,49.17047704,-121.6930812,0
0.436,0.3753,0.1045,1.1037,2.3405,-3.0861,2.0136,-1.2112,1.1079,0.9012,856.5337,10.02,-36.12,-27.84,-151.452,-5.122,-18.778,49.17047704,-121.6930812,0
0.494,0.2526,-0.0792,1.1897,2.3405,-3.0861,2.0136,-1.2112,1.1079,0.9012,856.5337,10.02,-36.12,-27.84,-157.53,3.727,-11.988,49.17047704,-121.6930812,0
0.495,0.2526,-0.0792,1.1897,2.3405,-3.0861,2.0136,-1.2112,1.1079,0.9012,856.5337,9.54,-35.4,-28.2,-157.675,3.727,-11.988,49.17047704,-121.6930812,0
0.496,0.2526,-0.0792,1.1897,2.3405,-3.0861,2.0136,-1.0237,0.9705,1.5713,856.5337,9.54,-35.4,-28.2,-157.675,3.727,-11.988,49.17047704,-121.6930812,0
0.497,0.2526,-0.0792,1.1897,1.9065,-4.1702,2.4761,-1.0237,0.9705,1.5713,856.5337,9.54,-35.4,-28.2,-157.675,3.727,-11.988,49.17047704,-121.6930812,0
0.553,0.2375,-0.1926,1.369,1.9065,-4.1702,2.4761,-1.0237,0.9705,1.5713,856.5337,9.54,-35.4,-28.2,-159.804,7.891,-9.84,49.17047704,-121.6930812,0
0.554,0.2375,-0.1926,1.369,1.9065,-4.1702,2.4761,-1.0237,0.9705,1.5713,856.5337,9.12,-34.32,-28.74,-159.749,7.891,-9.84,49.17047704,-121.6930812,0
0.555,0.2375,-0.1926,1.369,1.9065,-4.1702,2.4761,-0.4559,1.0962,1.4424,856.5337,9.12,-34.32,-28.74,-159.749,7.891,-9.84,49.17047704,-121.6930812,0
0.557,0.2375,-0.1926,1.369,1.7439,-4.4077,3.9573,-0.4559,1.0962,1.4424,856.5337,9.12,-34.32,-28.74,-159.749,7.891,-9.84,49.17047704,-121.6930812,0
0.59,0.2375,-0.1926,1.369,1.7439,-4.4077,3.9573,-0.4559,1.0962,1.4424,856.5789,9.12,-34.32,-28.74,-159.749,7.891,-9.84,49.17047704,-121.6930812,0
0.591,0.2375,-0.1926,1.369,1.7439,-4.4077,3.9573,-0.4559,1.0962,1.4424,856.5789,9.12,-34.32,-28.74,-159.749,7.891,-9.84,49.17047704,-121.6930812,0
0.613,-0.0958,-0.1154,1.2635,1.7439,-4.4077,3.9573,-0.4559,1.0962,1.4424,856.5789,9.12,-34.32,-28.74,-169.359,5.203,4.335,49.17047704,-121.6930812,0
0.614,-0.0958,-0.1154,1.2635,1.7439,-4.4077,3.9573,-0.4559,1.0962,1.4424,856.5789,8.82,-33.06,-29.28,-169.534,5.203,4.335,49.17047704,-121.6930812,0
0.617,-0.0958,-0.1154,1.2635,1.7439,-4.4077,3.9573,0.6274,1.9175,1.9867,856.5789,8.82,-33.06,-29.28,-169.534,5.203,4.335,49.17047704,-121.6930812,0
0.618,-0.0958,-0.1154,1.2635,-1.1082,-3.2572,2.8104,0.6274,1.9175,1.9867,856.5789,8.82,-33.06,-29.28,-169.534,5.203,4.335,49.17047704,-121.6930812,0
0.674,0.0904,0.2657,0.6146,-1.1082,-3.2572,2.8104,0.6274,1.9175,1.9867,856.5789,8.82,-33.06,-29.28,-146.347,-23.16,-8.367,49.17047704,-121.6930812,0
0.675,0.0904,0.2657,0.6146,-1.1082,-3.2572,2.8104,0.6274,1.9175,1.9867,856.5789,8.58,-31.8,-30,-144.551,-23.16,-8.367,49.17047704,-121.6930812,0
0.676,0.0904,0.2657,0.6146,-1.1082,-3.2572,2.8104,0.9001,-0.8096,0.6083,856.5789,8.58,-31.8,-30,-144.551,-23.16,-8.367,49.17047704,-121.6930812,0
0.677,0.0904,0.2657,0.6146,1.6327,0.0354,-3.4115,0.9001,-0.8096,0.6083,856.5789,8.58,-31.8,-30,-144.551,-23.16,-8.367,49.17047704,-121.6930812,0
0.733,-0.1226,-0.2478,1.1775,1.6327,0.0354,-3.4115,0.9001,-0.8096,0.6083,856.5789,8.58,-31.8,-30,-171.75,11.822,5.946,49.17047704,-121.6930812,0
0.734,-0.1226,-0.2478,1.1775,1.6327,0.0354,-3.4115,0.9001,-0.8096,0.6083,856.5789,8.46,-30.48,-30.72,-171.792,11.822,5.946,49.17047704,-121.6930812,0
0.735,-0.1226,-0.2478,1.1775,1.6327,0.0354,-3.4115,-0.2301,-1.2634,1.0216,856.5789,8.46,-30.48,-30.72,-171.792,11.822,5.946,49.17047704,-121.6930812,0
0.736,-0.1226,-0.2478,1.1775,-1.2564,-4.8838,2.0453,-0.2301,-1.2634,1.0216,856.5789,8.46,-30.48,-30.72,-171.792,11.822,5.946,49.17047704,-121.6930812,0
0.769,-0.1226,-0.2478,1.1775,-1.2564,-4.8838,2.0453,-0.2301,-1.2634,1.0216,856.5706,8.46,-30.48,-30.72,-171.792,11.822,5.946,49.17047704,-121.6930812,0
0.77,-0.1226,-0.2478,1.1775,-1.2564,-4.8838,2.0453,-0.2301,-1.2634,1.0216,856.5706,8.46,-30.48,-30.72,-171.792,11.822,5.946,49.17047704,-121.6930812,0
0.792,0.4617,-0.4071,0.9005,-1.2564,-4.8838,2.0453,-0.2301,-1.2634,1.0216,856.5706,8.46,-30.48,-30.72,-149.814,21.914,-27.148,49.17047704,-121.6930812,0
0.793,0.4617,-0.4071,0.9005,-1.2564,-4.8838,2.0453,-0.2301,-1.2634,1.0216,856.5706,8.34,-29.16,-31.44,-148.893,21.914,-27.148,49.17047704,-121.6930812,0
0.794,0.4617,-0.4071,0.9005,-1.2564,-4.8838,2.0453,-1.55,0.4197,0.8543,856.5706,8.34,-29.16,-31.44,-148.893,21.914,-27.148,49.17047704,-121.6930812,0
0.795,0.4617,-0.4071,0.9005,3.8078,-5.8718,-0.7731,-1.55,0.4197,0.8543,856.5706,8.34,-29.16,-31.44,-148.893,21.914,-27.148,49.17047704,-121.6930812,0
0.852,0.191,-0.5498,1.0886,3.8078,-5.8718,-0.7731,-1.55,0.4197,0.8543,856.5706,8.34,-29.16,-31.44,-160.828,26.447,-9.954,49.17047704,-121.6930812,0
0.853,0.191,-0.5498,1.0886,3.8078,-5.8718,-0.7731,-1.55,0.4197,0.8543,856.5706,8.22,-27.78,-32.16,-160.399,26.447,-9.954,49.17047704,-121.6930812,0
0.854,0.191,-0.5498,1.0886,3.8078,-5.8718,-0.7731,-3.3875,0.9044,-0.1161,856.5706,8.22,-27.78,-32.16,-160.399,26.447,-9.954,49.17047704,-121.6930812,0
0.855,0.191,-0.5498,1.0886,1.6284,-5.9382,0.8798,-3.3875,0.9044,-0.1161,856.5706,8.22,-27.78,-32.16,-160.399,26.447,-9.954,49.17047704,-121.6930812,0
0.912,-0.0567,-0.3602,0.8731,1.6284,-5.9382,0.8798,-3.3875,0.9044,-0.1161,856.5706,8.22,-27.78,-32.16,-170.877,22.375,3.714,49.17047704,-121.6930812,0
0.913,-0.0567,-0.3602,0.8731,1.6284,-5.9382,0.8798,-3.3875,0.9044,-0.1161,856.5706,8.22,-25.68,-33,-170.562,22.375,3.714,49.17047704,-121.6930812,0
0.914,-0.0567,-0.3602,0.8731,1.6284,-5.9382,0.8798,-1.4914,0.0405,-0.3228,856.5706,8.22,-25.68,-33,-170.562,22.375,3.714,49.17047704,-121.6930812,0
0.915,-0.0567,-0.3602,0.8731,-0.339,-2.1985,-1.1572,-1.4914,0.0405,-0.3228,856.5706,8.22,-25.68,-33,-170.562,22.375,3.714,49.17047704,-121.6930812,0
0.949,-0.0567,-0.3602,0.8731,-0.339,-2.1985,-1.1572,-1.4914,0.0405,-0.3228,856.4763,8.22,-25.68,-33,-170.562,22.375,3.714,49.17047704,-121.6930812,0
0.95,-0.0567,-0.3602,0.8731,-0.339,-2.1985,-1.1572,-1.4914,0.0405,-0.3228,856.4763,8.22,-25.68,-33,-170.562,22.375,3.714,49.17047704,-121.6930812,0
0.972,-0.0733,-0.4149,0.9249,-0.339,-2.1985,-1.1572,-1.4914,0.0405,-0.3228,856.4763,8.22,-25.68,-33,-171.444,24.094,4.531,49.17047704,-121.6930812,0
0.973,-0.0733,-0.4149,0.9249,-0.339,-2.1985,-1.1572,-1.4914,0.0405,-0.3228,856.4763,8.4,-23.1,-33.66,-170.741,24.094,4.531,49.17047704,-121.6930812,0
0.974,-0.0733,-0.4149,0.9249,-0.339,-2.1985,-1.1572,-1.5851,-1.142,-0.4048,856.4763,8.4,-23.1,-33.66,-170.741,24.094,4.531,49.17047704,-121.6930812,0
0.975,-0.0733,-0.4149,0.9249,-0.7806,-1.8858,-0.4972,-1.5851,-1.142,-0.4048,856.4763,8.4,-23.1,-33.66,-170.741,24.094,4.531,49.17047704,-121.6930812,0
1.032,-0.1735,-0.6558,0.6669,-0.7806,-1.8858,-0.4972,-1.5851,-1.142,-0.4048,856.4763,8.4,-23.1,-33.66,179.516,43.581,14.579,49.17047704,-121.6930812,0
1.033,-0.1735,-0.6558,0.6669,-0.7806,-1.8858,-0.4972,-1.5851,-1.142,-0.4048,856.4763,8.28,-20.22,-34.32,179.08,43.581,14.579,49.17047704,-121.6930812,0
1.034,-0.1735,-0.6558,0.6669,-0.7806,-1.8858,-0.4972,-1.7502,0.424,-0.3888,856.4763,8.28,-20.22,-34.32,179.08,43.581,14.579,49.17047704,-121.6930812,0
1.035,-0.1735,-0.6558,0.6669,-2.1242,-3.2677,-2.7387,-1.7502,0.424,-0.3888,856.4763,8.28,-20.22,-34.32,179.08,43.581,14.579,49.17047704,-121.6930812,0
1.092,0.148,-0.7594,0.7597,-2.1242,-3.2677,-2.7387,-1.7502,0.424,-0.3888,856.4763,8.28,-20.22,-34.32,-158.299,44.452,-11.027,49.17047704,-121.6930812,0
1.093,0.148,-0.7594,0.7597,-2.1242,-3.2677,-2.7387,-1.7502,0.424,-0.3888,856.4763,8.1,-17.28,-34.98,-157.47,44.452,-11.027,49.17047704,-121.6930812,0
1.094,0.148,-0.7594,0.7597,-2.1242,-3.2677,-2.7387,-1.6576,0.7702,-0.3814,856.4763,8.1,-17.28,-34.98,-157.47,44.452,-11.027,49.17047704,-121.6930812,0
1.095,0.148,-0.7594,0.7597,1.2272,-3.2062,-1.3966,-1.6576,0.7702,-0.3814,856.4763,8.1,-17.28,-34.98,-157.47,44.452,-11.027,49.17047704,-121.6930812,0
1.128,0.148,-0.7594,0.7597,1.2272,-3.2062,-1.3966,-1.6576,0.7702,-0.3814,856.6826,8.1,-17.28,-34.98,-157.47,44.452,-11.027,49.17047704,-121.6930812,0
1.129,0.148,-0.7594,0.7597,1.2272,-3.2062,-1.3966,-1.6576,0.7702,-0.3814,856.6826,8.1,-17.28,-34.98,-157.47,44.452,-11.027,49.17047704,-121.6930812,0
1.152,-0.2169,-0.5756,0.4021,1.2272,-3.2062,-1.3966,-1.6576,0.7702,-0.3814,856.6826,8.1,-17.28,-34.98,165.943,51.563,28.35,49.17047704,-121.6930812,0
1.153,-0.2169,-0.5756,0.4021,1.2272,-3.2062,-1.3966,-1.6576,0.7702,-0.3814,856.6826,7.98,-13.92,-35.58,164.724,51.563,28.35,49.17047704,-121.6930812,0
1.154,-0.2169,-0.5756,0.4021,1.2272,-3.2062,-1.3966,-0.8959,0.8671,-0.6168,856.6826,7.98,-13.92,-35.58,164.724,51.563,28.35,49.17047704,-121.6930812,0
1.155,-0.2169,-0.5756,0.4021,-2.1607,-0.5415,-4.436,-0.8959,0.8671,-0.6168,856.6826,7.98,-13.92,-35.58,164.724,51.563,28.35,49.17047704,-121.6930812,0
1.211,-0.1915,-0.2356,0.5242,-2.1607,-0.5415,-4.436,-0.8959,0.8671,-0.6168,856.6826,7.98,-13.92,-35.58,170.053,22.884,20.071,49.17047704,-121.6930812,0
1.212,-0.1915,-0.2356,0.5242,-2.1607,-0.5415,-4.436,-0.8959,0.8671,-0.6168,856.6826,7.92,-10.44,-36.12,168.268,22.884,20.071,49.17047704,-121.6930812,0
1.213,-0.1915,-0.2356,0.5242,-2.1607,-0.5415,-4.436,-0.2983,2.203,-0.2439,856.6826,7.92,-10.44,-36.12,168.268,22.884,20.071,49.17047704,-121.6930812,0
1.214,-0.1915,-0.2356,0.5242,-1.5086,3.3592,-2.857,-0.2983,2.203,-0.2439,856.6826,7.92,-10.44,-36.12,168.268,22.884,20.071,49.17047704,-121.6930812,0
1.271,-0.1505,-0.5322,-0.0177,-1.5086,3.3592,-2.857,-0.2983,2.203,-0.2439,856.6826,7.92,-10.44,-36.12,99.833,74.107,96.69,49.17047704,-121.6930812,0
1.272,-0.1505,-0.5322,-0.0177,-1.5086,3.3592,-2.857,-0.2983,2.203,-0.2439,856.6826,7.98,-6.84,-36.72,98.189,74.107,96.69,49.17047704,-121.6930812,0
1.275,-0.1505,-0.5322,-0.0177,-1.5086,3.3592,-2.857,0.4112,4.6797,-0.4868,856.6826,7.98,-6.84,-36.72,98.189,74.107,96.69,49.17047704,-121.6930812,0
1.276,-0.1505,-0.5322,-0.0177,0.3262,0.4036,-8.0059,0.4112,4.6797,-0.4868,856.6826,7.98,-6.84,-36.72,98.189,74.107,96.69,49.17047704,-121.6930812,0
1.308,-0.1505,-0.5322,-0.0177,0.3262,0.4036,-8.0059,0.4112,4.6797,-0.4868,856.6436,7.98,-6.84,-36.72,98.189,74.107,96.69,49.17047704,-121.6930812,0
1.31,-0.1505,-0.5322,-0.0177,0.3262,0.4036,-8.0059,0.4112,4.6797,-0.4868,856.6436,7.98,-6.84,-36.72,98.189,74.107,96.69,49.17047704,-121.6930812,0
1.331,-0.1026,-0.2644,0.748,0.3262,0.4036,-8.0059,0.4112,4.6797,-0.4868,856.6436,7.98,-6.84,-36.72,-171.202,19.3,7.811,49.17047704,-121.6930812,0
1.332,-0.1026,-0.2644,0.748,0.3262,0.4036,-8.0059,0.4112,4.6797,-0.4868,856.6436,9.18,-3.36,-37.2,-165.629,19.3,7.811,49.17047704,-121.6930812,0
1.333,-0.1026,-0.2644,0.748,0.3262,0.4036,-8.0059,-0.7862,1.9356,-0.9651,856.6436,9.18,-3.36,-37.2,-165.629,19.3,7.811,49.17047704,-121.6930812,0
1.334,-0.1026,-0.2644,0.748,2.5269,3.0543,0.1317,-0.7862,1.9356,-0.9651,856.6436,9.18,-3.36,-37.2,-165.629,19.3,7.811,49.17047704,-121.6930812,0
1.39,-1.0388,-1.0095,0.6288,2.5269,3.0543,0.1317,-0.7862,1.9356,-0.9651,856.6436,9.18,-3.36,-37.2,126.347,39.74,58.813,49.17047704,-121.6930812,0
1.392,-1.0388,-1.0095,0.6288,2.5269,3.0543,0.1317,-0.7862,1.9356,-0.9651,856.6436,10.98,-0.12,-37.44,125.067,39.74,58.813,49.17047704,-121.6930812,0
1.393,-1.0388,-1.0095,0.6288,2.5269,3.0543,0.1317,0.1811,-0.1278,-0.1683,856.6436,10.98,-0.12,-37.44,125.067,39.74,58.813,49.17047704,-121.6930812,0
1.394,-1.0388,-1.0095,0.6288,-6.318,-3.6346,-0.3249,0.1811,-0.1278,-0.1683,856.6436,10.98,-0.12,-37.44,125.067,39.74,58.813,49.17047704,-121.6930812,0
1.452,-0.7007,-0.8121,0.8956,-6.318,-3.6346,-0.3249,0.1811,-0.1278,-0.1683,856.6436,10.98,-0.12,-37.44,145.732,35.535,38.039,49.17047704,-121.6930812,0
1.453,-0.7007,-0.8121,0.8956,-6.318,-3.6346,-0.3249,0.1811,-0.1278,-0.1683,856.6436,12.9,3,-37.5,146.205,35.535,38.039,49.17047704,-121.6930812,0
1.454,-0.7007,-0.8121,0.8956,-6.318,-3.6346,-0.3249,-1.5691,-0.033,1.24,856.6436,12.9,3,-37.5,146.205,35.535,38.039,49.17047704,-121.6930812,0
1.455,-0.7007,-0.8121,0.8956,-2.7159,-1.6451,2.5253,-1.5691,-0.033,1.24,856.6436,12.9,3,-37.5,146.205,35.535,38.039,49.17047704,-121.6930812,0
1.487,-0.7007,-0.8121,0.8956,-2.7159,-1.6451,2.5253,-1.5691,-0.033,1.24,856.5549,12.9,3,-37.5,146.205,35.535,38.039,49.17047704,-121.6930812,0
1.488,-0.7007,-0.8121,0.8956,-2.7159,-1.6451,2.5253,-1.5691,-0.033,1.24,856.5549,12.9,3,-37.5,146.205,35.535,38.039,49.17047704,-121.6930812,0
1.511,-0.4911,-1.0584,0.4094,-2.7159,-1.6451,2.5253,-1.5691,-0.033,1.24,856.5549,12.9,3,-37.5,143.225,58.866,50.182,49.17047704,-121.6930812,0
1.512,-0.4911,-1.0584,0.4094,-2.7159,-1.6451,2.5253,-1.5691,-0.033,1.24,856.5549,14.7,5.88,-37.44,144.527,58.866,50.182,49.17047704,-121.6930812,0
1.513,-0.4911,-1.0584,0.4094,-2.7159,-1.6451,2.5253,-1.6746,-1.3316,1.0312,856.5549,14.7,5.88,-37.44,144.527,58.866,50.182,49.17047704,-121.6930812,0
1.514,-0.4911,-1.0584,0.4094,-0.2231,-3.8382,-1.6813,-1.6746,-1.3316,1.0312,856.5549,14.7,5.88,-37.44,144.527,58.866,50.182,49.17047704,-121.6930812,0
1.57,-0.2785,-1.0012,2.0013,-0.2231,-3.8382,-1.6813,-1.6746,-1.3316,1.0312,856.5549,14.7,5.88,-37.44,-142.15,26.359,7.923,49.17047704,-121.6930812,0
1.571,-0.2785,-1.0012,2.0013,-0.2231,-3.8382,-1.6813,-1.6746,-1.3316,1.0312,856.5549,16.44,8.82,-37.14,-130.205,26.359,7.923,49.17047704,-121.6930812,0
1.572,-0.2785,-1.0012,2.0013,-0.2231,-3.8382,-1.6813,-2.5428,-1.2666,1.1153,856.5549,16.44,8.82,-37.14,-130.205,26.359,7.923,49.17047704,-121.6930812,0
1.573,-0.2785,-1.0012,2.0013,1.7669,-2.93,14.2656,-2.5428,-1.2666,1.1153,856.5549,16.44,8.82,-37.14,-130.205,26.359,7.923,49.17047704,-121.6930812,0
1.63,-0.148,-0.7525,1.0568,1.7669,-2.93,14.2656,-2.5428,-1.2666,1.1153,856.5549,16.44,8.82,-37.14,-143.976,35.191,7.975,49.17047704,-121.6930812,0
1.631,-0.148,-0.7525,1.0568,1.7669,-2.93,14.2656,-2.5428,-1.2666,1.1153,856.5549,18.06,11.94,-36.6,-134.475,35.191,7.975,49.17047704,-121.6930812,0
1.632,-0.148,-0.7525,1.0568,1.7669,-2.93,14.2656,-0.3036,-0.2929,0.7329,856.5549,18.06,11.94,-36.6,-134.475,35.191,7.975,49.17047704,-121.6930812,0
1.633,-0.148,-0.7525,1.0568,3.0166,-1.0491,4.3402,-0.3036,-0.2929,0.7329,856.5549,18.06,11.94,-36.6,-134.475,35.191,7.975,49.17047704,-121.6930812,0
1.667,-0.148,-0.7525,1.0568,3.0166,-1.0491,4.3402,-0.3036,-0.2929,0.7329,856.5613,18.06,11.94,-36.6,-134.475,35.191,7.975,49.17047704,-121.6930812,0
1.668,-0.148,-0.7525,1.0568,3.0166,-1.0491,4.3402,-0.3036,-0.2929,0.7329,856.5613,18.06,11.94,-36.6,-134.475,35.191,7.975,49.17047704,-121.6930812,0
1.69,0.0098,-0.732,0.4856,3.0166,-1.0491,4.3402,-0.3036,-0.2929,0.7329,856.5613,18.06,11.94,-36.6,-141.453,56.434,-1.153,49.17047704,-121.6930812,0
1.691,0.0098,-0.732,0.4856,3.0166,-1.0491,4.3402,-0.3036,-0.2929,0.7329,856.5613,19.62,15.18,-35.94,-136.213,56.434,-1.153,49.17047704,-121.6930812,0
1.692,0.0098,-0.732,0.4856,3.0166,-1.0491,4.3402,0.0916,-0.5177,0.6157,856.5613,19.62,15.18,-35.94,-136.213,56.434,-1.153,49.17047704,-121.6930812,0
1.693,0.0098,-0.732,0.4856,5.3336,-1.1959,-0.9856,0.0916,-0.5177,0.6157,856.5613,19.62,15.18,-35.94,-136.213,56.434,-1.153,49.17047704,-121.6930812,0
1.749,-0.3655,-0.7892,0.4055,5.3336,-1.1959,-0.9856,0.0916,-0.5177,0.6157,856.5613,19.62,15.18,-35.94,158.528,55.327,42.03,49.17047704,-121.6930812,0
1.751,-0.3655,-0.7892,0.4055,5.3336,-1.1959,-0.9856,0.0916,-0.5177,0.6157,856.5613,21.18,18.36,-35.28,160.892,55.327,42.03,49.17047704,-121.6930812,0
1.752,-0.3655,-0.7892,0.4055,5.3336,-1.1959,-0.9856,0.0479,-0.8085,0.4581,856.5613,21.18,18.36,-35.28,160.892,55.327,42.03,49.17047704,-121.6930812,0
