time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
0.01,0.2922,0.4744,0.5941,0.2904,0.0992,-0.8777,0.1598,0.0884,0.1353,850.3623,22.02,-35.64,-27.6,-122.318,-35.623,-26.189,0,0,0
0.011,0.2922,0.4744,0.5941,0.2904,0.0992,-0.8777,0.1598,0.0884,0.1353,850.3623,21.84,-35.7,-27.6,-122.453,-35.623,-26.189,0,0,0
0.012,0.2922,0.4744,0.5941,0.2904,0.0992,-0.8777,0.2823,0.3984,0.0959,850.3623,21.84,-35.7,-27.6,-122.453,-35.623,-26.189,0,0,0
0.041,0.2922,0.4744,0.5941,0.232,-0.273,-2.2414,0.2823,0.3984,0.0959,850.3623,21.84,-35.7,-27.6,-122.453,-35.623,-26.189,0,0,0
0.058,0.2248,0.4998,0.6767,0.232,-0.273,-2.2414,0.2823,0.3984,0.0959,850.3623,21.84,-35.7,-27.6,-121.667,-35.028,-18.374,0,0,0
0.059,0.2248,0.4998,0.6767,0.232,-0.273,-2.2414,0.2823,0.3984,0.0959,850.3623,21.6,-35.7,-27.54,-121.868,-35.028,-18.374,0,0,0
0.061,0.2248,0.4998,0.6767,0.232,-0.273,-2.2414,-0.2631,0.4474,0.2961,850.3623,21.6,-35.7,-27.54,-121.868,-35.028,-18.374,0,0,0
0.077,0.2248,0.4998,0.6767,0.232,-0.273,-2.2414,-0.2631,0.4474,0.2961,850.3416,21.6,-35.7,-27.54,-121.868,-35.028,-18.374,0,0,0
0.079,0.2248,0.4998,0.6767,0.232,-0.273,-2.2414,-0.2631,0.4474,0.2961,850.3416,21.6,-35.7,-27.54,-121.868,-35.028,-18.374,0,0,0
0.097,0.2248,0.4998,0.6767,-0.3045,0.0728,-1.5297,-0.2631,0.4474,0.2961,850.3416,21.6,-35.7,-27.54,-121.868,-35.028,-18.374,0,0,0
0.14,0.1647,0.5325,1.1198,-0.3045,0.0728,-1.5297,-0.2631,0.4474,0.2961,850.3416,21.6,-35.7,-27.54,-130.977,-25.196,-8.365,0,0,0
0.142,0.1647,0.5325,1.1198,-0.3045,0.0728,-1.5297,-0.2631,0.4474,0.2961,850.3416,21.42,-35.76,-27.54,-131.232,-25.196,-8.365,0,0,0
0.143,0.1647,0.5325,1.1198,-0.3045,0.0728,-1.5297,-0.5465,1.3848,1.2219,850.3416,21.42,-35.76,-27.54,-131.232,-25.196,-8.365,0,0,0
0.158,0.1647,0.5325,1.1198,-0.5194,0.8287,2.4687,-0.5465,1.3848,1.2219,850.3416,21.42,-35.76,-27.54,-131.232,-25.196,-8.365,0,0,0
0.179,0.2389,0.3293,0.8511,-0.5194,0.8287,2.4687,-0.5465,1.3848,1.2219,850.3416,21.42,-35.76,-27.54,-133.114,-20.429,-15.681,0,0,0
0.181,0.2389,0.3293,0.8511,-0.5194,0.8287,2.4687,-0.5465,1.3848,1.2219,850.3416,21.24,-35.82,-27.48,-133.372,-20.429,-15.681,0,0,0
0.182,0.2389,0.3293,0.8511,-0.5194,0.8287,2.4687,1.1047,2.6291,2.105,850.3416,21.24,-35.82,-27.48,-133.372,-20.429,-15.681,0,0,0
0.22,0.2389,0.3293,0.8511,0.997,-1.4394,-0.1791,1.1047,2.6291,2.105,850.3416,21.24,-35.82,-27.48,-133.372,-20.429,-15.681,0,0,0
0.242,0.2028,0.4099,0.7871,0.997,-1.4394,-0.1791,1.1047,2.6291,2.105,850.3416,21.24,-35.82,-27.48,-129.226,-26.761,-14.447,0,0,0
0.244,0.2028,0.4099,0.7871,0.997,-1.4394,-0.1791,1.1047,2.6291,2.105,850.3416,21.06,-35.88,-27.42,-129.495,-26.761,-14.447,0,0,0
0.245,0.2028,0.4099,0.7871,0.997,-1.4394,-0.1791,-0.3015,1.4466,1.8109,850.3416,21.06,-35.88,-27.42,-129.495,-26.761,-14.447,0,0,0
0.256,0.2028,0.4099,0.7871,0.997,-1.4394,-0.1791,-0.3015,1.4466,1.8109,850.0981,21.06,-35.88,-27.42,-129.495,-26.761,-14.447,0,0,0
0.257,0.2028,0.4099,0.7871,0.997,-1.4394,-0.1791,-0.3015,1.4466,1.8109,850.0981,21.06,-35.88,-27.42,-129.495,-26.761,-14.447,0,0,0
0.277,0.2028,0.4099,0.7871,0.9528,-0.4199,-0.9707,-0.3015,1.4466,1.8109,850.0981,21.06,-35.88,-27.42,-129.495,-26.761,-14.447,0,0,0
0.297,0.1666,0.3043,0.9654,0.9528,-0.4199,-0.9707,-0.3015,1.4466,1.8109,850.0981,21.06,-35.88,-27.42,-137.058,-17.257,-9.792,0,0,0
0.3,0.1666,0.3043,0.9654,0.9528,-0.4199,-0.9707,-0.3015,1.4466,1.8109,850.0981,20.88,-36,-27.42,-137.368,-17.257,-9.792,0,0,0
0.304,0.1666,0.3043,0.9654,0.9528,-0.4199,-0.9707,-0.8064,0.1917,0.3345,850.0981,20.88,-36,-27.42,-137.368,-17.257,-9.792,0,0,0
0.337,0.1666,0.3043,0.9654,0.5591,-0.9014,0.5208,-0.8064,0.1917,0.3345,850.0981,20.88,-36,-27.42,-137.368,-17.257,-9.792,0,0,0
0.358,0.0987,0.3429,0.9821,0.5591,-0.9014,0.5208,-0.8064,0.1917,0.3345,850.0981,20.88,-36,-27.42,-137.58,-19.16,-5.739,0,0,0
0.361,0.0987,0.3429,0.9821,0.5591,-0.9014,0.5208,-0.8064,0.1917,0.3345,850.0981,20.76,-36.06,-27.36,-137.812,-19.16,-5.739,0,0,0
0.362,0.0987,0.3429,0.9821,0.5591,-0.9014,0.5208,0.0117,0.3143,0.3025,850.0981,20.76,-36.06,-27.36,-137.812,-19.16,-5.739,0,0,0
0.396,0.0987,0.3429,0.9821,0.0348,-0.4532,0.6378,0.0117,0.3143,0.3025,850.0981,20.76,-36.06,-27.36,-137.812,-19.16,-5.739,0,0,0
0.419,0.0332,0.3444,0.9356,0.0348,-0.4532,0.6378,0.0117,0.3143,0.3025,850.0981,20.76,-36.06,-27.36,-138.626,-20.197,-2.034,0,0,0
0.421,0.0332,0.3444,0.9356,0.0348,-0.4532,0.6378,0.0117,0.3143,0.3025,850.0981,20.64,-36.12,-27.36,-138.847,-20.197,-2.034,0,0,0
0.423,0.0332,0.3444,0.9356,0.0348,-0.4532,0.6378,0.3419,-0.1662,-0.3398,850.0981,20.64,-36.12,-27.36,-138.847,-20.197,-2.034,0,0,0
0.436,0.0332,0.3444,0.9356,0.0348,-0.4532,0.6378,0.3419,-0.1662,-0.3398,850.1423,20.64,-36.12,-27.36,-138.847,-20.197,-2.034,0,0,0
0.438,0.0332,0.3444,0.9356,0.0348,-0.4532,0.6378,0.3419,-0.1662,-0.3398,850.1423,20.64,-36.12,-27.36,-138.847,-20.197,-2.034,0,0,0
0.457,0.0332,0.3444,0.9356,-0.5627,-0.5595,0.2306,0.3419,-0.1662,-0.3398,850.1423,20.64,-36.12,-27.36,-138.847,-20.197,-2.034,0,0,0
0.478,-0.0366,0.5384,0.7817,-0.5627,-0.5595,0.2306,0.3419,-0.1662,-0.3398,850.1423,20.64,-36.12,-27.36,-125.357,-34.527,2.684,0,0,0
0.48,-0.0366,0.5384,0.7817,-0.5627,-0.5595,0.2306,0.3419,-0.1662,-0.3398,850.1423,20.58,-36.24,-27.36,-125.639,-34.527,2.684,0,0,0
0.482,-0.0366,0.5384,0.7817,-0.5627,-0.5595,0.2306,0.3494,0.1374,-0.2013,850.1423,20.58,-36.24,-27.36,-125.639,-34.527,2.684,0,0,0
0.52,-0.0366,0.5384,0.7817,-1.0456,0.9949,-1.1351,0.3494,0.1374,-0.2013,850.1423,20.58,-36.24,-27.36,-125.639,-34.527,2.684,0,0,0
0.54,0.0352,0.3864,0.8838,-1.0456,0.9949,-1.1351,0.3494,0.1374,-0.2013,850.1423,20.58,-36.24,-27.36,-136.218,-23.599,-2.279,0,0,0
0.543,0.0352,0.3864,0.8838,-1.0456,0.9949,-1.1351,0.3494,0.1374,-0.2013,850.1423,20.58,-36.3,-27.3,-136.321,-23.599,-2.279,0,0,0
0.546,0.0352,0.3864,0.8838,-1.0456,0.9949,-1.1351,-0.3558,-0.7265,-0.3324,850.1423,20.58,-36.3,-27.3,-136.321,-23.599,-2.279,0,0,0
0.576,0.0352,0.3864,0.8838,-0.5481,-0.3554,-0.1822,-0.3558,-0.7265,-0.3324,850.1423,20.58,-36.3,-27.3,-136.321,-23.599,-2.279,0,0,0
0.606,0.0982,0.2667,0.8951,-0.5481,-0.3554,-0.1822,-0.3558,-0.7265,-0.3324,850.1423,20.58,-36.3,-27.3,-139.804,-16.5,-6.262,0,0,0
0.615,0.0982,0.2667,0.8951,-0.5481,-0.3554,-0.1822,-0.3558,-0.7265,-0.3324,850.1423,20.7,-36.42,-27.36,-139.756,-16.5,-6.262,0,0,0
0.621,0.0982,0.2667,0.8951,-0.5481,-0.3554,-0.1822,0.0021,-0.6285,0.1395,850.1423,20.7,-36.42,-27.36,-139.756,-16.5,-6.262,0,0,0
0.625,0.0982,0.2667,0.8951,-0.5481,-0.3554,-0.1822,0.0021,-0.6285,0.1395,850.1787,20.7,-36.42,-27.36,-139.756,-16.5,-6.262,0,0,0
0.639,0.0982,0.2667,0.8951,-0.5481,-0.3554,-0.1822,0.0021,-0.6285,0.1395,850.1787,20.7,-36.42,-27.36,-139.756,-16.5,-6.262,0,0,0
0.642,0.0982,0.2667,0.8951,-0.1499,-1.4014,-0.1058,0.0021,-0.6285,0.1395,850.1787,20.7,-36.42,-27.36,-139.756,-16.5,-6.262,0,0,0
0.661,0.1085,0.4407,0.8394,-0.1499,-1.4014,-0.1058,0.0021,-0.6285,0.1395,850.1787,20.7,-36.42,-27.36,-131.14,-27.504,-7.363,0,0,0
0.665,0.1085,0.4407,0.8394,-0.1499,-1.4014,-0.1058,0.0021,-0.6285,0.1395,850.1787,20.82,-36.48,-27.36,-131.082,-27.504,-7.363,0,0,0
0.669,0.1085,0.4407,0.8394,-0.1499,-1.4014,-0.1058,-0.1619,-1.1601,0.6583,850.1787,20.82,-36.48,-27.36,-131.082,-27.504,-7.363,0,0,0
0.699,0.1085,0.4407,0.8394,-0.7439,0.3434,-0.555,-0.1619,-1.1601,0.6583,850.1787,20.82,-36.48,-27.36,-131.082,-27.504,-7.363,0,0,0
0.723,0.2507,0.4407,0.9464,-0.7439,0.3434,-0.555,-0.1619,-1.1601,0.6583,850.1787,20.82,-36.48,-27.36,-132.196,-24.233,-14.835,0,0,0
0.727,0.2507,0.4407,0.9464,-0.7439,0.3434,-0.555,-0.1619,-1.1601,0.6583,850.1787,20.94,-36.6,-27.36,-132.216,-24.233,-14.835,0,0,0
0.732,0.2507,0.4407,0.9464,-0.7439,0.3434,-0.555,-0.5752,-1.6544,0.9811,850.1787,20.94,-36.6,-27.36,-132.216,-24.233,-14.835,0,0,0
0.759,0.2507,0.4407,0.9464,-0.2806,0.7735,0.5503,-0.5752,-1.6544,0.9811,850.1787,20.94,-36.6,-27.36,-132.216,-24.233,-14.835,0,0,0
0.79,0.4212,0.3073,0.9132,-0.2806,0.7735,0.5503,-0.5752,-1.6544,0.9811,850.1787,20.94,-36.6,-27.36,-134.841,-16.991,-24.761,0,0,0
0.797,0.4212,0.3073,0.9132,-0.2806,0.7735,0.5503,-0.5752,-1.6544,0.9811,850.1787,20.88,-36.6,-27.42,-134.846,-16.991,-24.761,0,0,0
0.802,0.4212,0.3073,0.9132,-0.2806,0.7735,0.5503,-0.2898,-1.4935,0.5997,850.1787,20.88,-36.6,-27.42,-134.846,-16.991,-24.761,0,0,0
0.804,0.4212,0.3073,0.9132,-0.2806,0.7735,0.5503,-0.2898,-1.4935,0.5997,850.0984,20.88,-36.6,-27.42,-134.846,-16.991,-24.761,0,0,0
0.805,0.4212,0.3073,0.9132,-0.2806,0.7735,0.5503,-0.2898,-1.4935,0.5997,850.0984,20.88,-36.6,-27.42,-134.846,-16.991,-24.761,0,0,0
0.816,0.4212,0.3073,0.9132,0.4301,-0.1991,0.4523,-0.2898,-1.4935,0.5997,850.0984,20.88,-36.6,-27.42,-134.846,-16.991,-24.761,0,0,0
0.837,0.3288,0.2877,0.8477,0.4301,-0.1991,0.4523,-0.2898,-1.4935,0.5997,850.0984,20.88,-36.6,-27.42,-135.074,-17.56,-21.202,0,0,0
0.839,0.3288,0.2877,0.8477,0.4301,-0.1991,0.4523,-0.2898,-1.4935,0.5997,850.0984,20.4,-36.48,-27.48,-135.314,-17.56,-21.202,0,0,0
0.84,0.3288,0.2877,0.8477,0.4301,-0.1991,0.4523,0.4314,-0.7244,-0.1928,850.0984,20.4,-36.48,-27.48,-135.314,-17.56,-21.202,0,0,0
0.877,0.3288,0.2877,0.8477,-0.7654,-0.63,0.0389,0.4314,-0.7244,-0.1928,850.0984,20.4,-36.48,-27.48,-135.314,-17.56,-21.202,0,0,0
0.896,0.4989,0.213,0.749,-0.7654,-0.63,0.0389,0.4314,-0.7244,-0.1928,850.0984,20.4,-36.48,-27.48,-135.55,-13.315,-33.666,0,0,0
0.898,0.4989,0.213,0.749,-0.7654,-0.63,0.0389,0.4314,-0.7244,-0.1928,850.0984,19.68,-36.42,-27.54,-135.916,-13.315,-33.666,0,0,0
0.9,0.4989,0.213,0.749,-0.7654,-0.63,0.0389,-0.4378,-0.6999,0.9683,850.0984,19.68,-36.42,-27.54,-135.916,-13.315,-33.666,0,0,0
0.937,0.4989,0.213,0.749,0.3409,-1.018,-0.7744,-0.4378,-0.6999,0.9683,850.0984,19.68,-36.42,-27.54,-135.916,-13.315,-33.666,0,0,0
0.961,0.7544,-0.0133,0.6454,0.3409,-1.018,-0.7744,-0.4378,-0.6999,0.9683,850.0984,19.68,-36.42,-27.54,-137.232,0.765,-49.453,0,0,0
0.965,0.7544,-0.0133,0.6454,0.3409,-1.018,-0.7744,-0.4378,-0.6999,0.9683,850.0984,18.84,-36.3,-27.66,-137.534,0.765,-49.453,0,0,0
0.969,0.7544,-0.0133,0.6454,0.3409,-1.018,-0.7744,-1.4807,-0.2876,1.0195,850.0984,18.84,-36.3,-27.66,-137.534,0.765,-49.453,0,0,0
0.977,0.7544,-0.0133,0.6454,0.3409,-1.018,-0.7744,-1.4807,-0.2876,1.0195,850.2422,18.84,-36.3,-27.66,-137.534,0.765,-49.453,0,0,0
0.982,0.7544,-0.0133,0.6454,0.3409,-1.018,-0.7744,-1.4807,-0.2876,1.0195,850.2422,18.84,-36.3,-27.66,-137.534,0.765,-49.453,0,0,0
1.001,0.7544,-0.0133,0.6454,2.3836,-2.1176,-1.868,-1.4807,-0.2876,1.0195,850.2422,18.84,-36.3,-27.66,-137.534,0.765,-49.453,0,0,0
1.016,0.5629,-0.0533,0.9869,2.3836,-2.1176,-1.868,-1.4807,-0.2876,1.0195,850.2422,18.84,-36.3,-27.66,-140.862,2.687,-29.698,0,0,0
1.017,0.5629,-0.0533,0.9869,2.3836,-2.1176,-1.868,-1.4807,-0.2876,1.0195,850.2422,17.94,-36.18,-27.78,-141.471,2.687,-29.698,0,0,0
1.018,0.5629,-0.0533,0.9869,2.3836,-2.1176,-1.868,-1.7534,1.4392,0.2258,850.2422,17.94,-36.18,-27.78,-141.471,2.687,-29.698,0,0,0
1.054,0.5629,-0.0533,0.9869,1.0875,-1.4279,0.9693,-1.7534,1.4392,0.2258,850.2422,17.94,-36.18,-27.78,-141.471,2.687,-29.698,0,0,0
1.076,0.4622,-0.0079,0.919,1.0875,-1.4279,0.9693,-1.7534,1.4392,0.2258,850.2422,17.94,-36.18,-27.78,-141.86,0.439,-26.7,0,0,0
1.077,0.4622,-0.0079,0.919,1.0875,-1.4279,0.9693,-1.7534,1.4392,0.2258,850.2422,16.98,-35.7,-27.96,-142.261,0.439,-26.7,0,0,0
1.078,0.4622,-0.0079,0.919,1.0875,-1.4279,0.9693,-2.008,1.7321,-0.2759,850.2422,16.98,-35.7,-27.96,-142.261,0.439,-26.7,0,0,0
1.114,0.4622,-0.0079,0.919,0.9367,-0.0595,-0.1183,-2.008,1.7321,-0.2759,850.2422,16.98,-35.7,-27.96,-142.261,0.439,-26.7,0,0,0
1.135,0.3132,0.0014,1.0123,0.9367,-0.0595,-0.1183,-2.008,1.7321,-0.2759,850.2422,16.98,-35.7,-27.96,-145.534,-0.076,-17.191,0,0,0
1.136,0.3132,0.0014,1.0123,0.9367,-0.0595,-0.1183,-2.008,1.7321,-0.2759,850.2422,16.08,-34.86,-28.38,-145.711,-0.076,-17.191,0,0,0
1.139,0.3132,0.0014,1.0123,0.9367,-0.0595,-0.1183,-1.5915,2.5151,-0.6083,850.2422,16.08,-34.86,-28.38,-145.711,-0.076,-17.191,0,0,0
1.155,0.3132,0.0014,1.0123,0.9367,-0.0595,-0.1183,-1.5915,2.5151,-0.6083,850.1709,16.08,-34.86,-28.38,-145.711,-0.076,-17.191,0,0,0
1.157,0.3132,0.0014,1.0123,0.9367,-0.0595,-0.1183,-1.5915,2.5151,-0.6083,850.1709,16.08,-34.86,-28.38,-145.711,-0.076,-17.191,0,0,0
1.175,0.3132,0.0014,1.0123,0.8742,0.8677,0.4014,-1.5915,2.5151,-0.6083,850.1709,16.08,-34.86,-28.38,-145.711,-0.076,-17.191,0,0,0
1.199,0.0616,-0.1657,0.9547,0.8742,0.8677,0.4014,-1.5915,2.5151,-0.6083,850.1709,16.08,-34.86,-28.38,-155.382,9.826,-3.69,0,0,0
1.2,0.0616,-0.1657,0.9547,0.8742,0.8677,0.4014,-1.5915,2.5151,-0.6083,850.1709,15.54,-33.6,-29.04,-155.359,9.826,-3.69,0,0,0
1.202,0.0616,-0.1657,0.9547,0.8742,0.8677,0.4014,-1.192,0.555,-0.7446,850.1709,15.54,-33.6,-29.04,-155.359,9.826,-3.69,0,0,0
1.235,0.0616,-0.1657,0.9547,-1.1436,-0.2148,-0.1904,-1.192,0.555,-0.7446,850.1709,15.54,-33.6,-29.04,-155.359,9.826,-3.69,0,0,0
1.258,0.0132,-0.1506,1.22,-1.1436,-0.2148,-0.1904,-1.192,0.555,-0.7446,850.1709,15.54,-33.6,-29.04,-156.741,7.035,-0.62,0,0,0
1.26,0.0132,-0.1506,1.22,-1.1436,-0.2148,-0.1904,-1.192,0.555,-0.7446,850.1709,15.18,-32.1,-29.7,-156.398,7.035,-0.62,0,0,0
1.264,0.0132,-0.1506,1.22,-1.1436,-0.2148,-0.1904,-0.5188,-0.1523,-0.637,850.1709,15.18,-32.1,-29.7,-156.398,7.035,-0.62,0,0,0
1.294,0.0132,-0.1506,1.22,-1.6875,0.2559,2.4759,-0.5188,-0.1523,-0.637,850.1709,15.18,-32.1,-29.7,-156.398,7.035,-0.62,0,0,0
1.317,0.0205,-0.1936,0.7744,-1.6875,0.2559,2.4759,-0.5188,-0.1523,-0.637,850.1709,15.18,-32.1,-29.7,-157.345,14.028,-1.518,0,0,0
1.318,0.0205,-0.1936,0.7744,-1.6875,0.2559,2.4759,-0.5188,-0.1523,-0.637,850.1709,14.88,-30.48,-30.42,-156.947,14.028,-1.518,0,0,0
1.32,0.0205,-0.1936,0.7744,-1.6875,0.2559,2.4759,-0.4133,1.3699,-0.6147,850.1709,14.88,-30.48,-30.42,-156.947,14.028,-1.518,0,0,0
1.334,0.0205,-0.1936,0.7744,-1.6875,0.2559,2.4759,-0.4133,1.3699,-0.6147,850.1753,14.88,-30.48,-30.42,-156.947,14.028,-1.518,0,0,0
1.336,0.0205,-0.1936,0.7744,-1.6875,0.2559,2.4759,-0.4133,1.3699,-0.6147,850.1753,14.88,-30.48,-30.42,-156.947,14.028,-1.518,0,0,0
1.354,0.0205,-0.1936,0.7744,-1.0059,0.0279,-1.9509,-0.4133,1.3699,-0.6147,850.1753,14.88,-30.48,-30.42,-156.947,14.028,-1.518,0,0,0
1.377,-0.0073,-0.2839,0.685,-1.0059,0.0279,-1.9509,-0.4133,1.3699,-0.6147,850.1753,14.88,-30.48,-30.42,-159.944,22.515,0.613,0,0,0
1.379,-0.0073,-0.2839,0.685,-1.0059,0.0279,-1.9509,-0.4133,1.3699,-0.6147,850.1753,14.58,-28.74,-31.14,-159.71,22.515,0.613,0,0,0
1.381,-0.0073,-0.2839,0.685,-1.0059,0.0279,-1.9509,-1.5191,1.5638,-0.3324,850.1753,14.58,-28.74,-31.14,-159.71,22.515,0.613,0,0,0
1.415,-0.0073,-0.2839,0.685,-0.3601,0.0511,-2.6711,-1.5191,1.5638,-0.3324,850.1753,14.58,-28.74,-31.14,-159.71,22.515,0.613,0,0,0
1.436,-0.2487,-0.4725,0.6493,-0.3601,0.0511,-2.6711,-1.5191,1.5638,-0.3324,850.1753,14.58,-28.74,-31.14,-176.707,34.201,20.958,0,0,0
1.438,-0.2487,-0.4725,0.6493,-0.3601,0.0511,-2.6711,-1.5191,1.5638,-0.3324,850.1753,14.46,-26.76,-31.86,-177.111,34.201,20.958,0,0,0
1.439,-0.2487,-0.4725,0.6493,-0.3601,0.0511,-2.6711,-1.0567,1.7769,-0.5657,850.1753,14.46,-26.76,-31.86,-177.111,34.201,20.958,0,0,0
1.473,-0.2487,-0.4725,0.6493,-1.7689,-1.1351,-2.7748,-1.0567,1.7769,-0.5657,850.1753,14.46,-26.76,-31.86,-177.111,34.201,20.958,0,0,0
1.495,-0.1637,-0.3973,1.1384,-1.7689,-1.1351,-2.7748,-1.0567,1.7769,-0.5657,850.1753,14.46,-26.76,-31.86,-164.909,19.057,8.182,0,0,0
1.497,-0.1637,-0.3973,1.1384,-1.7689,-1.1351,-2.7748,-1.0567,1.7769,-0.5657,850.1753,14.88,-24.3,-32.64,-163.577,19.057,8.182,0,0,0
1.499,-0.1637,-0.3973,1.1384,-1.7689,-1.1351,-2.7748,-1.0674,0.9374,-0.4815,850.1753,14.88,-24.3,-32.64,-163.577,19.057,8.182,0,0,0
1.514,-0.1637,-0.3973,1.1384,-1.7689,-1.1351,-2.7748,-1.0674,0.9374,-0.4815,850.1948,14.88,-24.3,-32.64,-163.577,19.057,8.182,0,0,0
1.516,-0.1637,-0.3973,1.1384,-1.7689,-1.1351,-2.7748,-1.0674,0.9374,-0.4815,850.1948,14.88,-24.3,-32.64,-163.577,19.057,8.182,0,0,0
1.534,-0.1637,-0.3973,1.1384,-0.5822,0.2238,2.3148,-1.0674,0.9374,-0.4815,850.1948,14.88,-24.3,-32.64,-163.577,19.057,8.182,0,0,0
1.555,-0.2179,-0.4203,0.8775,-0.5822,0.2238,2.3148,-1.0674,0.9374,-0.4815,850.1948,14.88,-24.3,-32.64,-169.898,24.93,13.947,0,0,0
1.558,-0.2179,-0.4203,0.8775,-0.5822,0.2238,2.3148,-1.0674,0.9374,-0.4815,850.1948,15.42,-21.6,-33.3,-168.716,24.93,13.947,0,0,0
1.56,-0.2179,-0.4203,0.8775,-0.5822,0.2238,2.3148,-0.7446,0.816,-0.2514,850.1948,15.42,-21.6,-33.3,-168.716,24.93,13.947,0,0,0
1.594,-0.2179,-0.4203,0.8775,-0.7079,0.3587,-0.0079,-0.7446,0.816,-0.2514,850.1948,15.42,-21.6,-33.3,-168.716,24.93,13.947,0,0,0
1.618,-0.0884,-0.1828,1.1345,-0.7079,0.3587,-0.0079,-0.7446,0.816,-0.2514,850.1948,15.42,-21.6,-33.3,-154.481,9.126,4.457,0,0,0
1.619,-0.0884,-0.1828,1.1345,-0.7079,0.3587,-0.0079,-0.7446,0.816,-0.2514,850.1948,16.14,-18.78,-33.9,-150.825,9.126,4.457,0,0,0
1.621,-0.0884,-0.1828,1.1345,-0.7079,0.3587,-0.0079,-0.0735,0.5763,-0.2578,850.1948,16.14,-18.78,-33.9,-150.825,9.126,4.457,0,0,0
1.653,-0.0884,-0.1828,1.1345,0.716,2.6393,2.5138,-0.0735,0.5763,-0.2578,850.1948,16.14,-18.78,-33.9,-150.825,9.126,4.457,0,0,0
1.676,-0.1656,-0.2722,0.9014,0.716,2.6393,2.5138,-0.0735,0.5763,-0.2578,850.1948,16.14,-18.78,-33.9,-161.011,16.542,10.412,0,0,0
1.678,-0.1656,-0.2722,0.9014,0.716,2.6393,2.5138,-0.0735,0.5763,-0.2578,850.1948,16.98,-15.84,-34.5,-157.858,16.542,10.412,0,0,0
1.68,-0.1656,-0.2722,0.9014,0.716,2.6393,2.5138,0.1886,0.016,-0.3665,850.1948,16.98,-15.84,-34.5,-157.858,16.542,10.412,0,0,0
1.694,-0.1656,-0.2722,0.9014,0.716,2.6393,2.5138,0.1886,0.016,-0.3665,850.259,16.98,-15.84,-34.5,-157.858,16.542,10.412,0,0,0
1.696,-0.1656,-0.2722,0.9014,0.716,2.6393,2.5138,0.1886,0.016,-0.3665,850.259,16.98,-15.84,-34.5,-157.858,16.542,10.412,0,0,0
1.714,-0.1656,-0.2722,0.9014,-0.0365,1.5835,0.1404,0.1886,0.016,-0.3665,850.259,16.98,-15.84,-34.5,-157.858,16.542,10.412,0,0,0
1.735,-0.2555,-0.5414,0.8286,-0.0365,1.5835,0.1404,0.1886,0.016,-0.3665,850.259,16.98,-15.84,-34.5,-169.762,31.981,17.14,0,0,0
1.737,-0.2555,-0.5414,0.8286,-0.0365,1.5835,0.1404,0.1886,0.016,-0.3665,850.259,18.06,-12.9,-35.1,-167.63,31.981,17.14,0,0,0
1.739,-0.2555,-0.5414,0.8286,-0.0365,1.5835,0.1404,0.7201,-0.6242,-0.6317,850.259,18.06,-12.9,-35.1,-167.63,31.981,17.14,0,0,0
1.773,-0.2555,-0.5414,0.8286,-1.3285,-1.3373,-0.7697,0.7201,-0.6242,-0.6317,850.259,18.06,-12.9,-35.1,-167.63,31.981,17.14,0,0,0
1.795,-0.4104,-0.5454,0.9713,-1.3285,-1.3373,-0.7697,0.7201,-0.6242,-0.6317,850.259,18.06,-12.9,-35.1,-174.252,27.347,22.907,0,0,0
1.797,-0.4104,-0.5454,0.9713,-1.3285,-1.3373,-0.7697,0.7201,-0.6242,-0.6317,850.259,19.5,-10.08,-35.64,-171.548,27.347,22.907,0,0,0
1.798,-0.4104,-0.5454,0.9713,-1.3285,-1.3373,-0.7697,0.3696,-0.5582,-0.3356,850.259,19.5,-10.08,-35.64,-171.548,27.347,22.907,0,0,0
1.837,-0.4104,-0.5454,0.9713,-3.2106,-1.4637,0.5493,0.3696,-0.5582,-0.3356,850.259,19.5,-10.08,-35.64,-171.548,27.347,22.907,0,0,0
1.855,-0.1158,-0.4701,0.4099,-3.2106,-1.4637,0.5493,0.3696,-0.5582,-0.3356,850.259,19.5,-10.08,-35.64,-165.893,47.823,15.776,0,0,0
1.859,-0.1158,-0.4701,0.4099,-3.2106,-1.4637,0.5493,0.3696,-0.5582,-0.3356,850.259,21.24,-7.2,-36.12,-163.063,47.823,15.776,0,0,0
1.861,-0.1158,-0.4701,0.4099,-3.2106,-1.4637,0.5493,0.1108,0.7638,0.5039,850.259,21.24,-7.2,-36.12,-163.063,47.823,15.776,0,0,0
1.875,-0.1158,-0.4701,0.4099,-3.2106,-1.4637,0.5493,0.1108,0.7638,0.5039,850.3838,21.24,-7.2,-36.12,-163.063,47.823,15.776,0,0,0
1.877,-0.1158,-0.4701,0.4099,-3.2106,-1.4637,0.5493,0.1108,0.7638,0.5039,850.3838,21.24,-7.2,-36.12,-163.063,47.823,15.776,0,0,0
1.897,-0.1158,-0.4701,0.4099,0.3442,-0.7552,-4.8796,0.1108,0.7638,0.5039,850.3838,21.24,-7.2,-36.12,-163.063,47.823,15.776,0,0,0
1.916,-0.1427,-0.2991,1.0382,0.3442,-0.7552,-4.8796,0.1108,0.7638,0.5039,850.3838,21.24,-7.2,-36.12,-137.403,15.928,7.825,0,0,0
1.918,-0.1427,-0.2991,1.0382,0.3442,-0.7552,-4.8796,0.1108,0.7638,0.5039,850.3838,23.04,-4.38,-36.54,-130.054,15.928,7.825,0,0,0
