time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
0.497,0.0352,0.5614,0.7265,-1.0559,2.2365,3.0313,0.4953,1.0077,-0.4453,853.2332,0.48,-41.34,-80.88,-14.803,-37.66,-2.772,49.17477384,-121.6800015,0
0.5,0.0352,0.5614,0.7265,-1.0559,2.2365,3.0313,0.1598,1.42,-0.2205,853.2332,0.48,-41.34,-80.88,-14.803,-37.66,-2.772,49.17477384,-121.6800015,0
0.502,0.0352,0.5614,0.7265,-0.8427,0.4795,-1.2195,0.1598,1.42,-0.2205,853.2332,0.48,-41.34,-80.88,-14.803,-37.66,-2.772,49.17477384,-121.6800015,0
0.562,-0.0577,0.4465,0.9249,-0.8427,0.4795,-1.2195,0.1598,1.42,-0.2205,853.2332,0.48,-41.34,-80.88,115.661,-25.728,3.567,49.17477384,-121.6800015,0
0.572,-0.0577,0.4465,0.9249,-0.8427,0.4795,-1.2195,0.1598,1.42,-0.2205,853.2332,0.36,-41.34,-80.82,115.396,-25.728,3.567,49.17477384,-121.6800015,0
0.574,-0.0577,0.4465,0.9249,-0.8427,0.4795,-1.2195,-0.2759,1.4253,-0.2344,853.2332,0.36,-41.34,-80.82,115.396,-25.728,3.567,49.17477384,-121.6800015,0
0.576,-0.0577,0.4465,0.9249,-1.0016,-0.6461,0.6521,-0.2759,1.4253,-0.2344,853.2332,0.36,-41.34,-80.82,115.396,-25.728,3.567,49.17477384,-121.6800015,0
0.593,-0.0577,0.4465,0.9249,-1.0016,-0.6461,0.6521,-0.2759,1.4253,-0.2344,853.2009,0.36,-41.34,-80.82,115.396,-25.728,3.567,49.17432897,-121.6804813,0.97000003
0.595,-0.0577,0.4465,0.9249,-1.0016,-0.6461,0.6521,-0.2759,1.4253,-0.2344,853.2009,0.36,-41.34,-80.82,115.396,-25.728,3.567,49.17432897,-121.6804813,0.97000003
0.613,-0.2477,0.3058,0.7583,-1.0016,-0.6461,0.6521,-0.2759,1.4253,-0.2344,853.2009,0.36,-41.34,-80.82,114.074,-20.975,18.092,49.17432897,-121.6804813,0.97000003
0.616,-0.2477,0.3058,0.7583,-1.0016,-0.6461,0.6521,-0.2759,1.4253,-0.2344,853.2009,0.54,-41.4,-80.7,114.404,-20.975,18.092,49.17432897,-121.6804813,0.97000003
0.617,-0.2477,0.3058,0.7583,-1.0016,-0.6461,0.6521,-0.5571,1.632,0.2738,853.2009,0.54,-41.4,-80.7,114.404,-20.975,18.092,49.17432897,-121.6804813,0.97000003
0.618,-0.2477,0.3058,0.7583,-2.1124,-1.8757,-1.0736,-0.5571,1.632,0.2738,853.2009,0.54,-41.4,-80.7,114.404,-20.975,18.092,49.17432897,-121.6804813,0.97000003
0.674,-0.2946,0.2574,0.8101,-2.1124,-1.8757,-1.0736,-0.5571,1.632,0.2738,853.2009,0.54,-41.4,-80.7,123.487,-16.629,19.987,49.17432897,-121.6804813,0.97000003
0.677,-0.2946,0.2574,0.8101,-2.1124,-1.8757,-1.0736,-0.5571,1.632,0.2738,853.2009,1.02,-41.46,-80.52,124.08,-16.629,19.987,49.17432897,-121.6804813,0.97000003
0.678,-0.2946,0.2574,0.8101,-2.1124,-1.8757,-1.0736,-0.7585,1.2868,0.1886,853.2009,1.02,-41.46,-80.52,124.08,-16.629,19.987,49.17432897,-121.6804813,0.97000003
0.68,-0.2946,0.2574,0.8101,-1.7148,-2.0344,-0.6653,-0.7585,1.2868,0.1886,853.2009,1.02,-41.46,-80.52,124.08,-16.629,19.987,49.17432897,-121.6804813,0.97000003
0.748,-0.3894,0.2589,1.1472,-1.7148,-2.0344,-0.6653,-0.7585,1.2868,0.1886,853.2009,1.02,-41.46,-80.52,134.565,-12.063,18.75,49.17432897,-121.6804813,0.97000003
0.754,-0.3894,0.2589,1.1472,-1.7148,-2.0344,-0.6653,-0.7585,1.2868,0.1886,853.2009,1.8,-41.52,-80.34,135.545,-12.063,18.75,49.17432897,-121.6804813,0.97000003
0.756,-0.3894,0.2589,1.1472,-1.7148,-2.0344,-0.6653,-0.2791,1.6352,0.5092,853.2009,1.8,-41.52,-80.34,135.545,-12.063,18.75,49.17432897,-121.6804813,0.97000003
0.758,-0.3894,0.2589,1.1472,-1.9892,-1.5697,2.5268,-0.2791,1.6352,0.5092,853.2009,1.8,-41.52,-80.34,135.545,-12.063,18.75,49.17432897,-121.6804813,0.97000003
0.769,-0.3894,0.2589,1.1472,-1.9892,-1.5697,2.5268,-0.2791,1.6352,0.5092,853.2236,1.8,-41.52,-80.34,135.545,-12.063,18.75,49.17432897,-121.6804813,0.97000003
0.771,-0.3894,0.2589,1.1472,-1.9892,-1.5697,2.5268,-0.2791,1.6352,0.5092,853.2236,1.8,-41.52,-80.34,135.545,-12.063,18.75,49.17432897,-121.6804813,0.97000003
0.8,-0.428,0.3991,0.5833,-1.9892,-1.5697,2.5268,-0.2791,1.6352,0.5092,853.2236,1.8,-41.52,-80.34,95.644,-28.883,36.269,49.17432897,-121.6804813,0.97000003
0.803,-0.428,0.3991,0.5833,-1.9892,-1.5697,2.5268,-0.2791,1.6352,0.5092,853.2236,2.76,-41.52,-80.1,95.53,-28.883,36.269,49.17432897,-121.6804813,0.97000003
0.81,-0.428,0.3991,0.5833,-1.9892,-1.5697,2.5268,0.3728,3.7742,1.1686,853.2236,2.76,-41.52,-80.1,95.53,-28.883,36.269,49.17432897,-121.6804813,0.97000003
0.813,-0.428,0.3991,0.5833,-1.5231,-0.1955,-2.7783,0.3728,3.7742,1.1686,853.2236,2.76,-41.52,-80.1,95.53,-28.883,36.269,49.17432897,-121.6804813,0.97000003
0.857,-0.1803,0.4939,0.2902,-1.5231,-0.1955,-2.7783,0.3728,3.7742,1.1686,853.2236,2.76,-41.52,-80.1,49.974,-55.33,31.854,49.17432897,-121.6804813,0.97000003
0.86,-0.1803,0.4939,0.2902,-1.5231,-0.1955,-2.7783,0.3728,3.7742,1.1686,853.2236,4.02,-41.58,-79.62,48.871,-55.33,31.854,49.17432897,-121.6804813,0.97000003
0.863,-0.1803,0.4939,0.2902,-1.5231,-0.1955,-2.7783,-0.6871,1.9494,0.5284,853.2236,4.02,-41.58,-79.62,48.871,-55.33,31.854,49.17432897,-121.6804813,0.97000003
0.867,-0.1803,0.4939,0.2902,2.5135,0.3187,-4.7327,-0.6871,1.9494,0.5284,853.2236,4.02,-41.58,-79.62,48.871,-55.33,31.854,49.17432897,-121.6804813,0.97000003
0.915,-0.5868,0.5301,0.7812,2.5135,0.3187,-4.7327,-0.6871,1.9494,0.5284,853.2236,4.02,-41.58,-79.62,96.446,-28.481,36.912,49.17432897,-121.6804813,0.97000003
0.917,-0.5868,0.5301,0.7812,2.5135,0.3187,-4.7327,-0.6871,1.9494,0.5284,853.2236,5.7,-41.7,-78.78,96.648,-28.481,36.912,49.17432897,-121.6804813,0.97000003
0.919,-0.5868,0.5301,0.7812,2.5135,0.3187,-4.7327,-1.2442,-0.0277,0.131,853.2236,5.7,-41.7,-78.78,96.648,-28.481,36.912,49.17432897,-121.6804813,0.97000003
0.921,-0.5868,0.5301,0.7812,-0.9332,0.7261,0.3766,-1.2442,-0.0277,0.131,853.2236,5.7,-41.7,-78.78,96.648,-28.481,36.912,49.17432897,-121.6804813,0.97000003
0.951,-0.5868,0.5301,0.7812,-0.9332,0.7261,0.3766,-1.2442,-0.0277,0.131,853.3809,5.7,-41.7,-78.78,96.648,-28.481,36.912,49.17432897,-121.6804813,0.97000003
0.954,-0.5868,0.5301,0.7812,-0.9332,0.7261,0.3766,-1.2442,-0.0277,0.131,853.3809,5.7,-41.7,-78.78,96.648,-28.481,36.912,49.17432897,-121.6804813,0.97000003
0.977,-0.6098,0.4959,1.1716,-0.9332,0.7261,0.3766,-1.2442,-0.0277,0.131,853.3809,5.7,-41.7,-78.78,113.402,-20.578,27.495,49.17432897,-121.6804813,0.97000003
0.991,-0.6098,0.4959,1.1716,-0.9332,0.7261,0.3766,-1.2442,-0.0277,0.131,853.3809,7.5,-41.82,-78,114.881,-20.578,27.495,49.17432897,-121.6804813,0.97000003
0.995,-0.6098,0.4959,1.1716,-0.9332,0.7261,0.3766,-0.5731,-0.1342,0.7531,853.3809,7.5,-41.82,-78,114.881,-20.578,27.495,49.17432897,-121.6804813,0.97000003
0.997,-0.6098,0.4959,1.1716,-1.1197,0.8446,3.9676,-0.5731,-0.1342,0.7531,853.3809,7.5,-41.82,-78,114.881,-20.578,27.495,49.17432897,-121.6804813,0.97000003
1.049,-0.4945,0.5868,0.8775,-1.1197,0.8446,3.9676,-0.5731,-0.1342,0.7531,853.3809,7.5,-41.82,-78,90.138,-30.223,29.402,49.17432897,-121.6804813,0.97000003
1.05,-0.4945,0.5868,0.8775,-1.1197,0.8446,3.9676,-0.5731,-0.1342,0.7531,853.3809,9.36,-41.94,-77.22,90.12,-30.223,29.402,49.17432897,-121.6804813,0.97000003
1.051,-0.4945,0.5868,0.8775,-1.1197,0.8446,3.9676,0.5997,-0.8991,0.2141,853.3809,9.36,-41.94,-77.22,90.12,-30.223,29.402,49.17432897,-121.6804813,0.97000003
1.052,-0.4945,0.5868,0.8775,-0.3218,1.7221,0.8872,0.5997,-0.8991,0.2141,853.3809,9.36,-41.94,-77.22,90.12,-30.223,29.402,49.17432897,-121.6804813,0.97000003
1.093,0.0777,0.5159,1.2542,-0.3218,1.7221,0.8872,0.5997,-0.8991,0.2141,853.3809,9.36,-41.94,-77.22,-124.62,-22.321,-3.545,49.17432897,-121.6804813,0.97000003
1.094,0.0777,0.5159,1.2542,-0.3218,1.7221,0.8872,0.5997,-0.8991,0.2141,853.3809,11.28,-42,-76.44,-122.394,-22.321,-3.545,49.17432897,-121.6804813,0.97000003
1.095,0.0777,0.5159,1.2542,-0.3218,1.7221,0.8872,-0.8416,-1.6586,0.2653,853.3809,11.28,-42,-76.44,-122.394,-22.321,-3.545,49.17432897,-121.6804813,0.97000003
1.096,0.0777,0.5159,1.2542,4.7716,0.6664,4.4925,-0.8416,-1.6586,0.2653,853.3809,11.28,-42,-76.44,-122.394,-22.321,-3.545,49.17432897,-121.6804813,0.97000003
1.128,0.0777,0.5159,1.2542,4.7716,0.6664,4.4925,-0.8416,-1.6586,0.2653,853.1245,11.28,-42,-76.44,-122.394,-22.321,-3.545,49.17432897,-121.6804813,0.97000003
1.129,0.0777,0.5159,1.2542,4.7716,0.6664,4.4925,-0.8416,-1.6586,0.2653,853.1245,11.28,-42,-76.44,-122.394,-22.321,-3.545,49.17432897,-121.6804813,0.97000003
1.151,-0.4578,0.0625,0.8086,4.7716,0.6664,4.4925,-0.8416,-1.6586,0.2653,853.1245,11.28,-42,-76.44,143.086,-3.847,29.519,49.17432897,-121.6804813,0.97000003
1.153,-0.4578,0.0625,0.8086,4.7716,0.6664,4.4925,-0.8416,-1.6586,0.2653,853.1245,13.14,-42.12,-75.66,145.192,-3.847,29.519,49.17432897,-121.6804813,0.97000003
1.158,-0.4578,0.0625,0.8086,4.7716,0.6664,4.4925,-0.8266,0.7137,-1.6725,853.1245,13.14,-42.12,-75.66,145.192,-3.847,29.519,49.17432897,-121.6804813,0.97000003
1.159,-0.4578,0.0625,0.8086,-1.6335,-3.3358,-0.587,-0.8266,0.7137,-1.6725,853.1245,13.14,-42.12,-75.66,145.192,-3.847,29.519,49.17432897,-121.6804813,0.97000003
1.213,-0.7075,-0.3133,0.7969,-1.6335,-3.3358,-0.587,-0.8266,0.7137,-1.6725,853.1245,13.14,-42.12,-75.66,145.516,16.382,41.601,49.17432897,-121.6804813,0.97000003
1.215,-0.7075,-0.3133,0.7969,-1.6335,-3.3358,-0.587,-0.8266,0.7137,-1.6725,853.1245,15,-42.24,-74.88,146.931,16.382,41.601,49.17432897,-121.6804813,0.97000003
1.217,-0.7075,-0.3133,0.7969,-1.6335,-3.3358,-0.587,-2.9359,0.2695,0.0511,853.1245,15,-42.24,-74.88,146.931,16.382,41.601,49.17432897,-121.6804813,0.97000003
1.218,-0.7075,-0.3133,0.7969,-3.1538,-6.0106,-0.7486,-2.9359,0.2695,0.0511,853.1245,15,-42.24,-74.88,146.931,16.382,41.601,49.17432897,-121.6804813,0.97000003
1.274,-0.4613,-0.2458,1.1003,-3.1538,-6.0106,-0.7486,-2.9359,0.2695,0.0511,853.1245,15,-42.24,-74.88,165.017,11.643,22.744,49.17432897,-121.6804813,0.97000003
1.277,-0.4613,-0.2458,1.1003,-3.1538,-6.0106,-0.7486,-2.9359,0.2695,0.0511,853.1245,16.86,-42.06,-74.34,166.823,11.643,22.744,49.17432897,-121.6804813,0.97000003
1.279,-0.4613,-0.2458,1.1003,-3.1538,-6.0106,-0.7486,-2.0869,-1.0621,0.8916,853.1245,16.86,-42.06,-74.34,166.823,11.643,22.744,49.17432897,-121.6804813,0.97000003
1.281,-0.4613,-0.2458,1.1003,-0.6454,-3.664,1.862,-2.0869,-1.0621,0.8916,853.1245,16.86,-42.06,-74.34,166.823,11.643,22.744,49.17432897,-121.6804813,0.97000003
1.311,-0.4613,-0.2458,1.1003,-0.6454,-3.664,1.862,-2.0869,-1.0621,0.8916,853.2061,16.86,-42.06,-74.34,166.823,11.643,22.744,49.17432897,-121.6804813,0.97000003
1.313,-0.4613,-0.2458,1.1003,-0.6454,-3.664,1.862,-2.0869,-1.0621,0.8916,853.2061,16.86,-42.06,-74.34,166.823,11.643,22.744,49.17432897,-121.6804813,0.97000003
1.333,-0.1559,0.0209,1.1228,-0.6454,-3.664,1.862,-2.0869,-1.0621,0.8916,853.2061,16.86,-42.06,-74.34,-170.946,-1.059,7.904,49.17432897,-121.6804813,0.97000003
1.335,-0.1559,0.0209,1.1228,-0.6454,-3.664,1.862,-2.0869,-1.0621,0.8916,853.2061,18.6,-41.52,-74.1,-168.399,-1.059,7.904,49.17432897,-121.6804813,0.97000003
1.337,-0.1559,0.0209,1.1228,-0.6454,-3.664,1.862,-1.8536,-1.371,0.179,853.2061,18.6,-41.52,-74.1,-168.399,-1.059,7.904,49.17432897,-121.6804813,0.97000003
1.338,-0.1559,0.0209,1.1228,1.723,-0.1366,1.7572,-1.8536,-1.371,0.179,853.2061,18.6,-41.52,-74.1,-168.399,-1.059,7.904,49.17432897,-121.6804813,0.97000003
1.393,-0.4016,-0.0973,0.4543,1.723,-0.1366,1.7572,-1.8536,-1.371,0.179,853.2061,18.6,-41.52,-74.1,145.817,9.115,41.476,49.17432897,-121.6804813,0.97000003
1.395,-0.4016,-0.0973,0.4543,1.723,-0.1366,1.7572,-1.8536,-1.371,0.179,853.2061,20.1,-40.44,-74.22,146.155,9.115,41.476,49.17432897,-121.6804813,0.97000003
1.397,-0.4016,-0.0973,0.4543,1.723,-0.1366,1.7572,-1.9484,-0.995,0.0383,853.2061,20.1,-40.44,-74.22,146.155,9.115,41.476,49.17432897,-121.6804813,0.97000003
1.399,-0.4016,-0.0973,0.4543,-1.466,-0.4395,-5.0239,-1.9484,-0.995,0.0383,853.2061,20.1,-40.44,-74.22,146.155,9.115,41.476,49.17432897,-121.6804813,0.97000003
1.454,-0.1007,0.3161,0.7685,-1.466,-0.4395,-5.0239,-1.9484,-0.995,0.0383,853.2061,20.1,-40.44,-74.22,-130.121,-22.185,7.462,49.17432897,-121.6804813,0.97000003
1.455,-0.1007,0.3161,0.7685,-1.466,-0.4395,-5.0239,-1.9484,-0.995,0.0383,853.2061,8.88,-20.82,-21,-151.036,-22.185,7.462,49.17432897,-121.6804813,0.97000003
1.457,-0.1007,0.3161,0.7685,-1.466,-0.4395,-5.0239,-1.6629,-0.5358,0.1012,853.2061,8.88,-20.82,-21,-151.036,-22.185,7.462,49.17432897,-121.6804813,0.97000003
1.459,-0.1007,0.3161,0.7685,0.9725,4.7644,-1.9318,-1.6629,-0.5358,0.1012,853.2061,8.88,-20.82,-21,-151.036,-22.185,7.462,49.17432897,-121.6804813,0.97000003
1.488,-0.1007,0.3161,0.7685,0.9725,4.7644,-1.9318,-1.6629,-0.5358,0.1012,853.3027,8.88,-20.82,-21,-151.036,-22.185,7.462,49.17432897,-121.6804813,0.97000003
1.491,-0.1007,0.3161,0.7685,0.9725,4.7644,-1.9318,-1.6629,-0.5358,0.1012,853.3027,8.88,-20.82,-21,-151.036,-22.185,7.462,49.17432897,-121.6804813,0.97000003
1.512,-0.642,-0.111,0.4446,0.9725,4.7644,-1.9318,-1.6629,-0.5358,0.1012,853.3027,8.88,-20.82,-21,152.367,8.088,55.299,49.17432897,-121.6804813,0.97000003
1.514,-0.642,-0.111,0.4446,0.9725,4.7644,-1.9318,-1.6629,-0.5358,0.1012,853.3027,9.72,-19.2,-21.42,151.069,8.088,55.299,49.17432897,-121.6804813,0.97000003
1.515,-0.642,-0.111,0.4446,0.9725,4.7644,-1.9318,-1.0322,0,-0.163,853.3027,9.72,-19.2,-21.42,151.069,8.088,55.299,49.17432897,-121.6804813,0.97000003
1.517,-0.642,-0.111,0.4446,-4.6224,0.9873,-5.0813,-1.0322,0,-0.163,853.3027,9.72,-19.2,-21.42,151.069,8.088,55.299,49.17432897,-121.6804813,0.97000003
1.574,-0.2155,0.0337,1.2469,-4.6224,0.9873,-5.0813,-1.0322,0,-0.163,853.3027,9.72,-19.2,-21.42,-162.305,-1.523,9.805,49.17432897,-121.6804813,0.97000003
1.576,-0.2155,0.0337,1.2469,-4.6224,0.9873,-5.0813,-1.0322,0,-0.163,853.3027,10.32,-17.22,-22.02,-158.846,-1.523,9.805,49.17432897,-121.6804813,0.97000003
1.578,-0.2155,0.0337,1.2469,-4.6224,0.9873,-5.0813,-1.2165,1.0216,0.245,853.3027,10.32,-17.22,-22.02,-158.846,-1.523,9.805,49.17432897,-121.6804813,0.97000003
1.583,-0.2155,0.0337,1.2469,-0.0483,2.9717,3.0035,-1.2165,1.0216,0.245,853.3027,10.32,-17.22,-22.02,-158.846,-1.523,9.805,49.17432897,-121.6804813,0.97000003
1.633,-0.3376,-0.3392,0.7969,-0.0483,2.9717,3.0035,-1.2165,1.0216,0.245,853.3027,10.32,-17.22,-22.02,-177.903,21.4,22.962,49.17432067,-121.6804923,0.88
1.634,-0.3376,-0.3392,0.7969,-0.0483,2.9717,3.0035,-1.2165,1.0216,0.245,853.3027,10.56,-15.12,-22.68,-177.84,21.4,22.962,49.17432067,-121.6804923,0.88
1.638,-0.3376,-0.3392,0.7969,-0.0483,2.9717,3.0035,-0.6477,1.665,0.7457,853.3027,10.56,-15.12,-22.68,-177.84,21.4,22.962,49.17432067,-121.6804923,0.88
1.639,-0.3376,-0.3392,0.7969,0.3803,-0.13,-0.6972,-0.6477,1.665,0.7457,853.3027,10.56,-15.12,-22.68,-177.84,21.4,22.962,49.17432067,-121.6804923,0.88
1.667,-0.3376,-0.3392,0.7969,0.3803,-0.13,-0.6972,-0.6477,1.665,0.7457,853.3262,10.56,-15.12,-22.68,-177.84,21.4,22.962,49.17432067,-121.6804923,0.88
1.669,-0.3376,-0.3392,0.7969,0.3803,-0.13,-0.6972,-0.6477,1.665,0.7457,853.3262,10.56,-15.12,-22.68,-177.84,21.4,22.962,49.17432067,-121.6804923,0.88
1.691,-0.5213,-0.4887,1.1531,0.3803,-0.13,-0.6972,-0.6477,1.665,0.7457,853.3262,10.56,-15.12,-22.68,-179.31,21.115,24.33,49.17432067,-121.6804923,0.88
1.693,-0.5213,-0.4887,1.1531,0.3803,-0.13,-0.6972,-0.6477,1.665,0.7457,853.3262,10.68,-12.9,-23.34,-179.688,21.115,24.33,49.17432067,-121.6804923,0.88
1.695,-0.5213,-0.4887,1.1531,0.3803,-0.13,-0.6972,-1.5468,-0.1406,1.5457,853.3262,10.68,-12.9,-23.34,-179.688,21.115,24.33,49.17432067,-121.6804923,0.88
