time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed (m/s)
0.018,0.3474,0.3908,0.7094,-0.3674,0.2314,0.788,-0.212,-0.0032,0.0405,851.519,18.24,-24.72,-35.4,-109.978,-26.325,-26.092,49.17435793,-121.6785905,0
0.02,0.3474,0.3908,0.7094,-0.3674,0.2314,0.788,-0.212,-0.0032,0.0405,851.519,18.24,-24.6,-35.4,-109.807,-26.325,-26.092,49.17435793,-121.6785905,0
0.021,0.3474,0.3908,0.7094,-0.3674,0.2314,0.788,0.0128,0.0021,0.0138,851.519,18.24,-24.6,-35.4,-109.807,-26.325,-26.092,49.17435793,-121.6785905,0
0.046,0.3474,0.3908,0.7094,0.305,0.031,-1.5408,0.0128,0.0021,0.0138,851.519,18.24,-24.6,-35.4,-109.807,-26.325,-26.092,49.17435793,-121.6785905,0
0.066,0.3332,0.382,0.9161,0.305,0.031,-1.5408,0.0128,0.0021,0.0138,851.519,18.24,-24.6,-35.4,-114.034,-21.4,-19.989,49.17435793,-121.6785905,0
0.068,0.3332,0.382,0.9161,0.305,0.031,-1.5408,0.0128,0.0021,0.0138,851.519,18.24,-24.54,-35.46,-113.894,-21.4,-19.989,49.17435793,-121.6785905,0
0.07,0.3332,0.382,0.9161,0.305,0.031,-1.5408,-0.4346,0.3398,0.179,851.519,18.24,-24.54,-35.46,-113.894,-21.4,-19.989,49.17435793,-121.6785905,0
0.088,0.3332,0.382,0.9161,0.305,0.031,-1.5408,-0.4346,0.3398,0.179,851.4783,18.24,-24.54,-35.46,-113.894,-21.4,-19.989,49.17435793,-121.6785905,0
0.089,0.3332,0.382,0.9161,0.305,0.031,-1.5408,-0.4346,0.3398,0.179,851.4783,18.24,-24.54,-35.46,-113.894,-21.4,-19.989,49.17435793,-121.6785905,0
0.106,0.3332,0.382,0.9161,0.2553,0.1165,0.3783,-0.4346,0.3398,0.179,851.4783,18.24,-24.54,-35.46,-113.894,-21.4,-19.989,49.17435793,-121.6785905,0
0.126,0.3039,0.3566,0.9009,0.2553,0.1165,0.3783,-0.4346,0.3398,0.179,851.4783,18.24,-24.54,-35.46,-114.803,-20.56,-18.641,49.17435793,-121.6785905,0
0.127,0.3039,0.3566,0.9009,0.2553,0.1165,0.3783,-0.4346,0.3398,0.179,851.4783,18.3,-24.48,-35.46,-114.678,-20.56,-18.641,49.17435793,-121.6785905,0
0.13,0.3039,0.3566,0.9009,0.2553,0.1165,0.3783,0.065,-0.0607,0.0213,851.4783,18.3,-24.48,-35.46,-114.678,-20.56,-18.641,49.17435793,-121.6785905,0
0.169,0.3039,0.3566,0.9009,-0.0779,-0.2063,0.2776,0.065,-0.0607,0.0213,851.4783,18.3,-24.48,-35.46,-114.678,-20.56,-18.641,49.17435793,-121.6785905,0
0.186,0.2814,0.3703,0.8198,-0.0779,-0.2063,0.2776,0.065,-0.0607,0.0213,851.4783,18.3,-24.48,-35.46,-112.043,-23.133,-18.947,49.17435793,-121.6785905,0
0.188,0.2814,0.3703,0.8198,-0.0779,-0.2063,0.2776,0.065,-0.0607,0.0213,851.4783,18.3,-24.36,-35.52,-111.802,-23.133,-18.947,49.17435793,-121.6785905,0
0.19,0.2814,0.3703,0.8198,-0.0779,-0.2063,0.2776,0.0138,0.1502,0.0309,851.4783,18.3,-24.36,-35.52,-111.802,-23.133,-18.947,49.17435793,-121.6785905,0
0.226,0.2814,0.3703,0.8198,-0.2086,-0.0519,-0.5575,0.0138,0.1502,0.0309,851.4783,18.3,-24.36,-35.52,-111.802,-23.133,-18.947,49.17435793,-121.6785905,0
0.247,0.2595,0.3322,0.8755,-0.2086,-0.0519,-0.5575,0.0138,0.1502,0.0309,851.4783,18.3,-24.36,-35.52,-115.237,-19.991,-16.507,49.17435793,-121.6785905,0
0.248,0.2595,0.3322,0.8755,-0.2086,-0.0519,-0.5575,0.0138,0.1502,0.0309,851.4783,18.3,-24.3,-35.52,-115.141,-19.991,-16.507,49.17435793,-121.6785905,0
0.256,0.2595,0.3322,0.8755,-0.2086,-0.0519,-0.5575,0.0085,0.131,0.0469,851.4783,18.3,-24.3,-35.52,-115.141,-19.991,-16.507,49.17435793,-121.6785905,0
0.265,0.2595,0.3322,0.8755,-0.2086,-0.0519,-0.5575,0.0085,0.131,0.0469,851.3918,18.3,-24.3,-35.52,-115.141,-19.991,-16.507,49.17435793,-121.6785905,0
0.267,0.2595,0.3322,0.8755,-0.2086,-0.0519,-0.5575,0.0085,0.131,0.0469,851.3918,18.3,-24.3,-35.52,-115.141,-19.991,-16.507,49.17435793,-121.6785905,0
0.285,0.2595,0.3322,0.8755,-0.3642,-0.4206,-0.0341,0.0085,0.131,0.0469,851.3918,18.3,-24.3,-35.52,-115.141,-19.991,-16.507,49.17435793,-121.6785905,0
0.306,0.258,0.3581,0.8316,-0.3642,-0.4206,-0.0341,0.0085,0.131,0.0469,851.3918,18.3,-24.3,-35.52,-112.557,-22.357,-17.236,49.17435793,-121.6785905,0
0.308,0.258,0.3581,0.8316,-0.3642,-0.4206,-0.0341,0.0085,0.131,0.0469,851.3918,18.3,-24.18,-35.52,-112.363,-22.357,-17.236,49.17435793,-121.6785905,0
0.31,0.258,0.3581,0.8316,-0.3642,-0.4206,-0.0341,0.017,0.0288,0.0618,851.3918,18.3,-24.18,-35.52,-112.363,-22.357,-17.236,49.17435793,-121.6785905,0
0.346,0.258,0.3581,0.8316,-0.3132,-0.1283,-0.5031,0.017,0.0288,0.0618,851.3918,18.3,-24.18,-35.52,-112.363,-22.357,-17.236,49.17435793,-121.6785905,0
0.367,0.2599,0.3674,0.8565,-0.3132,-0.1283,-0.5031,0.017,0.0288,0.0618,851.3918,18.3,-24.18,-35.52,-112.421,-22.316,-16.883,49.17435793,-121.6785905,0
0.374,0.2599,0.3674,0.8565,-0.3132,-0.1283,-0.5031,0.017,0.0288,0.0618,851.3918,18.3,-24.06,-35.52,-112.225,-22.316,-16.883,49.17435793,-121.6785905,0
0.377,0.2599,0.3674,0.8565,-0.3132,-0.1283,-0.5031,-0.0916,0.0309,0.1981,851.3918,18.3,-24.06,-35.52,-112.225,-22.316,-16.883,49.17435793,-121.6785905,0
0.405,0.2599,0.3674,0.8565,-0.3188,0.0531,-0.2883,-0.0916,0.0309,0.1981,851.3918,18.3,-24.06,-35.52,-112.225,-22.316,-16.883,49.17435793,-121.6785905,0
0.426,0.2956,0.3596,0.8511,-0.3188,0.0531,-0.2883,-0.0916,0.0309,0.1981,851.3918,18.3,-24.06,-35.52,-112.748,-21.756,-19.153,49.17435793,-121.6785905,0
0.428,0.2956,0.3596,0.8511,-0.3188,0.0531,-0.2883,-0.0916,0.0309,0.1981,851.3918,18.36,-23.94,-35.58,-112.484,-21.756,-19.153,49.17435793,-121.6785905,0
0.429,0.2956,0.3596,0.8511,-0.3188,0.0531,-0.2883,-0.0874,0.0863,0.1555,851.3918,18.36,-23.94,-35.58,-112.484,-21.756,-19.153,49.17435793,-121.6785905,0
0.449,0.2956,0.3596,0.8511,-0.3188,0.0531,-0.2883,-0.0874,0.0863,0.1555,851.4146,18.36,-23.94,-35.58,-112.484,-21.756,-19.153,49.17435793,-121.6785905,0
0.451,0.2956,0.3596,0.8511,-0.3188,0.0531,-0.2883,-0.0874,0.0863,0.1555,851.4146,18.36,-23.94,-35.58,-112.484,-21.756,-19.153,49.17435793,-121.6785905,0
0.467,0.2956,0.3596,0.8511,0.1124,0.0769,-0.4077,-0.0874,0.0863,0.1555,851.4146,18.36,-23.94,-35.58,-112.484,-21.756,-19.153,49.17440526,-121.6786791,0
0.487,0.2805,0.3596,0.879,0.1124,0.0769,-0.4077,-0.0874,0.0863,0.1555,851.4146,18.36,-23.94,-35.58,-113.015,-21.292,-17.697,49.17440526,-121.6786791,0
0.49,0.2805,0.3596,0.879,0.1124,0.0769,-0.4077,-0.0874,0.0863,0.1555,851.4146,18.36,-23.76,-35.58,-112.727,-21.292,-17.697,49.17440526,-121.6786791,0
0.491,0.2805,0.3596,0.879,0.1124,0.0769,-0.4077,-0.2471,0.3345,0.1939,851.4146,18.36,-23.76,-35.58,-112.727,-21.292,-17.697,49.17440526,-121.6786791,0
0.526,0.2805,0.3596,0.879,0.0799,0.2063,-0.2205,-0.2471,0.3345,0.1939,851.4146,18.36,-23.76,-35.58,-112.727,-21.292,-17.697,49.17440526,-121.6786791,0
0.547,0.258,0.2838,0.8794,0.0799,0.2063,-0.2205,-0.2471,0.3345,0.1939,851.4146,18.36,-23.76,-35.58,-117.076,-17.207,-16.349,49.17440526,-121.6786791,0
0.551,0.258,0.2838,0.8794,0.0799,0.2063,-0.2205,-0.2471,0.3345,0.1939,851.4146,18.36,-23.58,-35.58,-116.792,-17.207,-16.349,49.17440526,-121.6786791,0
0.555,0.258,0.2838,0.8794,0.0799,0.2063,-0.2205,-0.2471,0.2333,0.2162,851.4146,18.36,-23.58,-35.58,-116.792,-17.207,-16.349,49.17440526,-121.6786791,0
0.59,0.258,0.2838,0.8794,0.0312,-0.4008,-0.315,-0.2471,0.2333,0.2162,851.4146,18.36,-23.58,-35.58,-116.792,-17.207,-16.349,49.17440526,-121.6786791,0
0.607,0.2458,0.3298,0.9185,0.0312,-0.4008,-0.315,-0.2471,0.2333,0.2162,851.4146,18.36,-23.58,-35.58,-115.022,-19.127,-14.98,49.17440526,-121.6786791,0
0.609,0.2458,0.3298,0.9185,0.0312,-0.4008,-0.315,-0.2471,0.2333,0.2162,851.4146,18.42,-23.34,-35.64,-114.541,-19.127,-14.98,49.17440526,-121.6786791,0
0.611,0.2458,0.3298,0.9185,0.0312,-0.4008,-0.315,-0.1907,0.4432,0.1811,851.4146,18.42,-23.34,-35.64,-114.541,-19.127,-14.98,49.17440526,-121.6786791,0
0.627,0.2458,0.3298,0.9185,0.0312,-0.4008,-0.315,-0.1907,0.4432,0.1811,851.4299,18.42,-23.34,-35.64,-114.541,-19.127,-14.98,49.17440526,-121.6786791,0
0.629,0.2458,0.3298,0.9185,0.0312,-0.4008,-0.315,-0.1907,0.4432,0.1811,851.4299,18.42,-23.34,-35.64,-114.541,-19.127,-14.98,49.17440526,-121.6786791,0
0.645,0.2458,0.3298,0.9185,0.1419,0.2224,-0.0525,-0.1907,0.4432,0.1811,851.4299,18.42,-23.34,-35.64,-114.541,-19.127,-14.98,49.17440526,-121.6786791,0
0.67,0.2414,0.2946,0.8301,0.1419,0.2224,-0.0525,-0.1907,0.4432,0.1811,851.4299,18.42,-23.34,-35.64,-114.702,-18.817,-16.213,49.17440526,-121.6786791,0
0.673,0.2414,0.2946,0.8301,0.1419,0.2224,-0.0525,-0.1907,0.4432,0.1811,851.4299,18.48,-23.1,-35.64,-114.276,-18.817,-16.213,49.17440526,-121.6786791,0
0.676,0.2414,0.2946,0.8301,0.1419,0.2224,-0.0525,-0.0863,0.538,0.0703,851.4299,18.48,-23.1,-35.64,-114.276,-18.817,-16.213,49.17440526,-121.6786791,0
0.709,0.2414,0.2946,0.8301,0.1895,-0.0272,-0.9725,-0.0863,0.538,0.0703,851.4299,18.48,-23.1,-35.64,-114.276,-18.817,-16.213,49.17440526,-121.6786791,0
0.727,0.2375,0.2486,0.8643,0.1895,-0.0272,-0.9725,-0.0863,0.538,0.0703,851.4299,18.48,-23.1,-35.64,-117.813,-15.504,-15.363,49.17440526,-121.6786791,0
0.73,0.2375,0.2486,0.8643,0.1895,-0.0272,-0.9725,-0.0863,0.538,0.0703,851.4299,18.6,-22.8,-35.7,-117.212,-15.504,-15.363,49.17440526,-121.6786791,0
0.734,0.2375,0.2486,0.8643,0.1895,-0.0272,-0.9725,-0.4953,0.5582,-0.0714,851.4299,18.6,-22.8,-35.7,-117.212,-15.504,-15.363,49.17440526,-121.6786791,0
0.769,0.2375,0.2486,0.8643,0.6428,-0.1283,-0.8441,-0.4953,0.5582,-0.0714,851.4299,18.6,-22.8,-35.7,-117.212,-15.504,-15.363,49.17440526,-121.6786791,0
0.788,0.1529,0.2882,1.0837,0.6428,-0.1283,-0.8441,-0.4953,0.5582,-0.0714,851.4299,18.6,-22.8,-35.7,-120.355,-14.754,-8.033,49.17440526,-121.6786791,0
0.791,0.1529,0.2882,1.0837,0.6428,-0.1283,-0.8441,-0.4953,0.5582,-0.0714,851.4299,18.84,-22.5,-35.7,-119.59,-14.754,-8.033,49.17440526,-121.6786791,0
0.794,0.1529,0.2882,1.0837,0.6428,-0.1283,-0.8441,-0.1353,0.3302,-0.0341,851.4299,18.84,-22.5,-35.7,-119.59,-14.754,-8.033,49.17440526,-121.6786791,0
0.806,0.1529,0.2882,1.0837,0.6428,-0.1283,-0.8441,-0.1353,0.3302,-0.0341,851.4094,18.84,-22.5,-35.7,-119.59,-14.754,-8.033,49.17440526,-121.6786791,0
0.809,0.1529,0.2882,1.0837,0.6428,-0.1283,-0.8441,-0.1353,0.3302,-0.0341,851.4094,18.84,-22.5,-35.7,-119.59,-14.754,-8.033,49.17440526,-121.6786791,0
0.826,0.1529,0.2882,1.0837,0.1046,0.2169,1.2699,-0.1353,0.3302,-0.0341,851.4094,18.84,-22.5,-35.7,-119.59,-14.754,-8.033,49.17440526,-121.6786791,0
0.85,0.28,0.214,0.6899,0.1046,0.2169,1.2699,-0.1353,0.3302,-0.0341,851.4094,18.84,-22.5,-35.7,-115.068,-16.033,-22.089,49.17440526,-121.6786791,0
0.857,0.28,0.214,0.6899,0.1046,0.2169,1.2699,-0.1353,0.3302,-0.0341,851.4094,19.14,-22.08,-35.82,-114.227,-16.033,-22.089,49.17440526,-121.6786791,0
0.864,0.28,0.214,0.6899,0.1046,0.2169,1.2699,0.5444,0.2024,-0.0266,851.4094,19.14,-22.08,-35.82,-114.227,-16.033,-22.089,49.17440526,-121.6786791,0
0.89,0.28,0.214,0.6899,1.6163,-0.4133,-2.6521,0.5444,0.2024,-0.0266,851.4094,19.14,-22.08,-35.82,-114.227,-16.033,-22.089,49.17440526,-121.6786791,0
0.916,0.0601,0.2355,1.0246,1.6163,-0.4133,-2.6521,0.5444,0.2024,-0.0266,851.4094,19.14,-22.08,-35.82,-123.01,-12.921,-3.357,49.17440526,-121.6786791,0
0.92,0.0601,0.2355,1.0246,1.6163,-0.4133,-2.6521,0.5444,0.2024,-0.0266,851.4094,19.5,-21.78,-35.88,-121.996,-12.921,-3.357,49.17440526,-121.6786791,0
0.925,0.0601,0.2355,1.0246,1.6163,-0.4133,-2.6521,-0.4645,0.9555,0.2152,851.4094,19.5,-21.78,-35.88,-121.996,-12.921,-3.357,49.17440526,-121.6786791,0
0.946,0.0601,0.2355,1.0246,0.0209,-0.0481,0.5381,-0.4645,0.9555,0.2152,851.4094,19.5,-21.78,-35.88,-121.996,-12.921,-3.357,49.17440526,-121.6786791,0
0.966,0.0283,0.2423,0.9855,0.0209,-0.0481,0.5381,-0.4645,0.9555,0.2152,851.4094,19.5,-21.78,-35.88,-121.8,-13.807,-1.647,49.17440526,-121.6786791,0
0.968,0.0283,0.2423,0.9855,0.0209,-0.0481,0.5381,-0.4645,0.9555,0.2152,851.4094,20.04,-21.42,-36,-120.381,-13.807,-1.647,49.17440526,-121.6786791,0
0.97,0.0283,0.2423,0.9855,0.0209,-0.0481,0.5381,0.131,1.1739,-0.033,851.4094,20.04,-21.42,-36,-120.381,-13.807,-1.647,49.17440526,-121.6786791,0
0.988,0.0283,0.2423,0.9855,0.0209,-0.0481,0.5381,0.131,1.1739,-0.033,851.625,20.04,-21.42,-36,-120.381,-13.807,-1.647,49.17440526,-121.6786791,0
0.991,0.0283,0.2423,0.9855,0.0209,-0.0481,0.5381,0.131,1.1739,-0.033,851.625,20.04,-21.42,-36,-120.381,-13.807,-1.647,49.17440526,-121.6786791,0
1.009,0.0283,0.2423,0.9855,0.2982,-0.03,0.1503,0.131,1.1739,-0.033,851.625,20.04,-21.42,-36,-120.381,-13.807,-1.647,49.17440526,-121.6786791,0
1.029,-0.0616,0.2799,0.8697,0.2982,-0.03,0.1503,0.131,1.1739,-0.033,851.625,20.04,-21.42,-36,-117.246,-17.8,4.049,49.17440526,-121.6786791,0
1.032,-0.0616,0.2799,0.8697,0.2982,-0.03,0.1503,0.131,1.1739,-0.033,851.625,20.7,-21.06,-36.06,-115.436,-17.8,4.049,49.17440526,-121.6786791,0
1.034,-0.0616,0.2799,0.8697,0.2982,-0.03,0.1503,0.7265,0.9087,0.0948,851.625,20.7,-21.06,-36.06,-115.436,-17.8,4.049,49.17440526,-121.6786791,0
1.069,-0.0616,0.2799,0.8697,-0.4293,-0.2859,-0.8027,0.7265,0.9087,0.0948,851.625,20.7,-21.06,-36.06,-115.436,-17.8,4.049,49.17440526,-121.6786791,0
1.09,-0.0347,0.3566,1.0475,-0.4293,-0.2859,-0.8027,0.7265,0.9087,0.0948,851.625,20.7,-21.06,-36.06,-112.581,-18.791,1.897,49.17440526,-121.6786791,0
1.093,-0.0347,0.3566,1.0475,-0.4293,-0.2859,-0.8027,0.7265,0.9087,0.0948,851.625,21.54,-20.7,-36.12,-110.836,-18.791,1.897,49.17440526,-121.6786791,0
1.096,-0.0347,0.3566,1.0475,-0.4293,-0.2859,-0.8027,0.5007,-0.3036,0.5827,851.625,21.54,-20.7,-36.12,-110.836,-18.791,1.897,49.17440526,-121.6786791,0
1.129,-0.0347,0.3566,1.0475,-0.0938,0.1207,1.0612,0.5007,-0.3036,0.5827,851.625,21.54,-20.7,-36.12,-110.836,-18.791,1.897,49.17440526,-121.6786791,0
1.147,-0.002,0.384,0.8961,-0.0938,0.1207,1.0612,0.5007,-0.3036,0.5827,851.625,21.54,-20.7,-36.12,-102.559,-23.197,0.125,49.17440526,-121.6786791,0
1.151,-0.002,0.384,0.8961,-0.0938,0.1207,1.0612,0.5007,-0.3036,0.5827,851.625,22.5,-20.34,-36.18,-101.166,-23.197,0.125,49.17440526,-121.6786791,0
1.154,-0.002,0.384,0.8961,-0.0938,0.1207,1.0612,0.7744,0.0884,0.897,851.625,22.5,-20.34,-36.18,-101.166,-23.197,0.125,49.17440526,-121.6786791,0
1.167,-0.002,0.384,0.8961,-0.0938,0.1207,1.0612,0.7744,0.0884,0.897,851.6584,22.5,-20.34,-36.18,-101.166,-23.197,0.125,49.17440526,-121.6786791,0
1.17,-0.002,0.384,0.8961,-0.0938,0.1207,1.0612,0.7744,0.0884,0.897,851.6584,22.5,-20.34,-36.18,-101.166,-23.197,0.125,49.17440526,-121.6786791,0
1.186,-0.002,0.384,0.8961,-0.0642,0.0023,-0.2754,0.7744,0.0884,0.897,851.6584,22.5,-20.34,-36.18,-101.166,-23.197,0.125,49.17440526,-121.6786791,0
1.208,0.0191,0.3776,0.9454,-0.0642,0.0023,-0.2754,0.7744,0.0884,0.897,851.6584,22.5,-20.34,-36.18,-103.654,-21.77,-1.155,49.17440526,-121.6786791,0
1.211,0.0191,0.3776,0.9454,-0.0642,0.0023,-0.2754,0.7744,0.0884,0.897,851.6584,23.46,-20.1,-36.18,-102.646,-21.77,-1.155,49.17440526,-121.6786791,0
1.214,0.0191,0.3776,0.9454,-0.0642,0.0023,-0.2754,0.4005,-0.408,1.9153,851.6584,23.46,-20.1,-36.18,-102.646,-21.77,-1.155,49.17440526,-121.6786791,0
1.248,0.0191,0.3776,0.9454,-0.5851,-0.3291,0.358,0.4005,-0.408,1.9153,851.6584,23.46,-20.1,-36.18,-102.646,-21.77,-1.155,49.17440526,-121.6786791,0
1.271,0.0938,0.3679,0.7592,-0.5851,-0.3291,0.358,0.4005,-0.408,1.9153,851.6584,23.46,-20.1,-36.18,-97.807,-25.681,-7.044,49.17440526,-121.6786791,0
1.277,0.0938,0.3679,0.7592,-0.5851,-0.3291,0.358,0.4005,-0.408,1.9153,851.6584,24.42,-19.92,-36.12,-97.385,-25.681,-7.044,49.17440526,-121.6786791,0
1.287,0.0938,0.3679,0.7592,-0.5851,-0.3291,0.358,-0.5582,0.2045,1.0227,851.6584,24.42,-19.92,-36.12,-97.385,-25.681,-7.044,49.17440526,-121.6786791,0
1.304,0.0938,0.3679,0.7592,0.0878,0.1865,-1.7132,-0.5582,0.2045,1.0227,851.6584,24.42,-19.92,-36.12,-97.385,-25.681,-7.044,49.17440526,-121.6786791,0
1.324,0.3176,0.3991,0.9693,0.0878,0.1865,-1.7132,-0.5582,0.2045,1.0227,851.6584,24.42,-19.92,-36.12,-104.35,-21.37,-18.141,49.17440526,-121.6786791,0
1.326,0.3176,0.3991,0.9693,0.0878,0.1865,-1.7132,-0.5582,0.2045,1.0227,851.6584,25.32,-19.86,-36.06,-104.125,-21.37,-18.141,49.17440526,-121.6786791,0
1.328,0.3176,0.3991,0.9693,0.0878,0.1865,-1.7132,-1.5095,-0.0895,0.7904,851.6584,25.32,-19.86,-36.06,-104.125,-21.37,-18.141,49.17440526,-121.6786791,0
1.345,0.3176,0.3991,0.9693,0.0878,0.1865,-1.7132,-1.5095,-0.0895,0.7904,851.6218,25.32,-19.86,-36.06,-104.125,-21.37,-18.141,49.17440526,-121.6786791,0
1.347,0.3176,0.3991,0.9693,0.0878,0.1865,-1.7132,-1.5095,-0.0895,0.7904,851.6218,25.32,-19.86,-36.06,-104.125,-21.37,-18.141,49.17440526,-121.6786791,0
1.364,0.3176,0.3991,0.9693,2.0726,1.4998,0.0512,-1.5095,-0.0895,0.7904,851.6218,25.32,-19.86,-36.06,-104.125,-21.37,-18.141,49.17440526,-121.6786791,0
1.388,0.0474,0.0307,0.9195,2.0726,1.4998,0.0512,-1.5095,-0.0895,0.7904,851.6218,25.32,-19.86,-36.06,-124.553,-1.911,-2.951,49.17440526,-121.6786791,0
1.392,0.0474,0.0307,0.9195,2.0726,1.4998,0.0512,-1.5095,-0.0895,0.7904,851.6218,26.16,-19.86,-35.88,-123.762,-1.911,-2.951,49.17440526,-121.6786791,0
1.397,0.0474,0.0307,0.9195,2.0726,1.4998,0.0512,-1.6863,1.1036,0.343,851.6218,26.16,-19.86,-35.88,-123.762,-1.911,-2.951,49.17440526,-121.6786791,0
1.426,0.0474,0.0307,0.9195,0.4951,-0.8833,-0.7236,-1.6863,1.1036,0.343,851.6218,26.16,-19.86,-35.88,-123.762,-1.911,-2.951,49.17440526,-121.6786791,0
1.444,0.0738,-0.0734,0.9092,0.4951,-0.8833,-0.7236,-1.6863,1.1036,0.343,851.6218,26.16,-19.86,-35.88,-127.821,4.597,-4.639,49.17440526,-121.6786791,0
1.455,0.0738,-0.0734,0.9092,0.4951,-0.8833,-0.7236,-1.6863,1.1036,0.343,851.6218,27,-19.86,-35.82,-127.025,4.597,-4.639,49.17440526,-121.6786791,0
1.457,0.0738,-0.0734,0.9092,0.4951,-0.8833,-0.7236,-3.4674,2.3308,0.7009,851.6218,27,-19.86,-35.82,-127.025,4.597,-4.639,49.17440526,-121.6786791,0
1.483,0.0738,-0.0734,0.9092,1.8708,0.0093,-0.8014,-3.4674,2.3308,0.7009,851.6218,27,-19.86,-35.82,-127.025,4.597,-4.639,49.17440526,-121.6786791,0
1.504,-0.108,-0.0817,1.0255,1.8708,0.0093,-0.8014,-3.4674,2.3308,0.7009,851.6218,27,-19.86,-35.82,-134.667,4.528,6.011,49.17440526,-121.6786791,0
1.505,-0.108,-0.0817,1.0255,1.8708,0.0093,-0.8014,-3.4674,2.3308,0.7009,851.6218,28.02,-19.56,-35.76,-133.056,4.528,6.011,49.17440526,-121.6786791,0
1.506,-0.108,-0.0817,1.0255,1.8708,0.0093,-0.8014,-2.4767,0.5795,0.9023,851.6218,28.02,-19.56,-35.76,-133.056,4.528,6.011,49.17440526,-121.6786791,0
1.52,-0.108,-0.0817,1.0255,1.8708,0.0093,-0.8014,-2.4767,0.5795,0.9023,851.6072,28.02,-19.56,-35.76,-133.056,4.528,6.011,49.17440526,-121.6786791,0
1.521,-0.108,-0.0817,1.0255,1.8708,0.0093,-0.8014,-2.4767,0.5795,0.9023,851.6072,28.02,-19.56,-35.76,-133.056,4.528,6.011,49.17440526,-121.6786791,0
1.541,-0.108,-0.0817,1.0255,0.4275,1.0723,0.5394,-2.4767,0.5795,0.9023,851.6072,28.02,-19.56,-35.76,-133.056,4.528,6.011,49.17440526,-121.6786791,0
1.561,-0.5697,-0.3528,0.9161,0.4275,1.0723,0.5394,-2.4767,0.5795,0.9023,851.6072,28.02,-19.56,-35.76,-171.445,18.111,31.878,49.17440526,-121.6786791,0
1.566,-0.5697,-0.3528,0.9161,0.4275,1.0723,0.5394,-2.4767,0.5795,0.9023,851.6072,29.04,-18.66,-35.7,-169.692,18.111,31.878,49.17440526,-121.6786791,0
1.567,-0.5697,-0.3528,0.9161,0.4275,1.0723,0.5394,-2.8698,0.4421,0.9683,851.6072,29.04,-18.66,-35.7,-169.692,18.111,31.878,49.17440526,-121.6786791,0
1.602,-0.5697,-0.3528,0.9161,-3.2907,-0.0495,0.0727,-2.8698,0.4421,0.9683,851.6072,29.04,-18.66,-35.7,-169.692,18.111,31.878,49.17440526,-121.6786791,0
1.624,-0.5521,-0.3802,0.9371,-3.2907,-0.0495,0.0727,-2.8698,0.4421,0.9683,851.6072,29.04,-18.66,-35.7,-168.064,19.268,30.506,49.17440526,-121.6786791,0
1.626,-0.5521,-0.3802,0.9371,-3.2907,-0.0495,0.0727,-2.8698,0.4421,0.9683,851.6072,30.24,-17.22,-35.58,-165.735,19.268,30.506,49.17440526,-121.6786791,0
1.628,-0.5521,-0.3802,0.9371,-3.2907,-0.0495,0.0727,-2.0304,1.0749,1.5095,851.6072,30.24,-17.22,-35.58,-165.735,19.268,30.506,49.17440526,-121.6786791,0
1.662,-0.5521,-0.3802,0.9371,-2.2164,0.4644,0.9128,-2.0304,1.0749,1.5095,851.6072,30.24,-17.22,-35.58,-165.735,19.268,30.506,49.17440526,-121.6786791,0
1.684,-0.1803,-0.4051,0.748,-2.2164,0.4644,0.9128,-2.0304,1.0749,1.5095,851.6072,30.24,-17.22,-35.58,-148.711,27.768,13.552,49.17440526,-121.6786791,0
1.687,-0.1803,-0.4051,0.748,-2.2164,0.4644,0.9128,-2.0304,1.0749,1.5095,851.6072,31.56,-15.72,-35.34,-146.121,27.768,13.552,49.17440526,-121.6786791,0
1.689,-0.1803,-0.4051,0.748,-2.2164,0.4644,0.9128,-2.2999,1.2272,1.5553,851.6072,31.56,-15.72,-35.34,-146.121,27.768,13.552,49.17440526,-121.6786791,0
1.702,-0.1803,-0.4051,0.748,-2.2164,0.4644,0.9128,-2.2999,1.2272,1.5553,851.4324,31.56,-15.72,-35.34,-146.121,27.768,13.552,49.17440526,-121.6786791,0
1.706,-0.1803,-0.4051,0.748,-2.2164,0.4644,0.9128,-2.2999,1.2272,1.5553,851.4324,31.56,-15.72,-35.34,-146.121,27.768,13.552,49.17440526,-121.6786791,0
1.725,-0.1803,-0.4051,0.748,2.0937,1.0187,-0.1781,-2.2999,1.2272,1.5553,851.4324,31.56,-15.72,-35.34,-146.121,27.768,13.552,49.17440526,-121.6786791,0
1.745,-0.0699,-0.3944,0.8218,2.0937,1.0187,-0.1781,-2.2999,1.2272,1.5553,851.4324,31.56,-15.72,-35.34,-137.013,25.556,4.86,49.17440526,-121.6786791,0
1.747,-0.0699,-0.3944,0.8218,2.0937,1.0187,-0.1781,-2.2999,1.2272,1.5553,851.4324,32.88,-14.04,-34.98,-134.127,25.556,4.86,49.17440526,-121.6786791,0
1.749,-0.0699,-0.3944,0.8218,2.0937,1.0187,-0.1781,-1.3018,-0.1726,1.1089,851.4324,32.88,-14.04,-34.98,-134.127,25.556,4.86,49.17440526,-121.6786791,0
1.783,-0.0699,-0.3944,0.8218,3.2325,1.3818,0.7529,-1.3018,-0.1726,1.1089,851.4324,32.88,-14.04,-34.98,-134.127,25.556,4.86,49.17440526,-121.6786791,0
